Verse,Text
1,"Tak onuche̩ ki ko̩la ñwu mi le̩ ño̩ mudabiwa, oñ i jʼumi olu, alu ku ma jʼone̩ olu. "
2,"Oñ i ka ñwu mi kakini, E̩wñ e̩ li? Oñ u kakini, Go, u cheli, e̩ la go akete ki chʼo̩jamalia chaka, kʼuli la dʼoji-wñ kpai agege-wñ mebie; okoka agege ki jʼoji-wñ le̩ nʼo̩na mebie kʼekpo acha kwef uli-wñ wʼef uwñ. "
3,"Oli o̩lif meji la jo̩ kpenyʼu, oka-wñ dʼo̩wo̩ awo̩to̩ uli, ekeji la dʼo̩wo̩ awohi-wñ. "
4,"Tak u dohi ka ñw onuche̩ ki ako̩la ñwu mi le̩ kakini, Odu-mi, abo-i chʼe̩wñ? "
5,"Tak onuche̩ kʼomi kpʼowñ ako̩la le̩ kakini. E̩ ma e̩wñ kʼabo-i che n? Oñ u kakini, O̩da, odu-mi. "
6,"Tak i dohi ka ñwu mi kakini, O̩la Jihofa ki awʼugbo Zerubabe̩l le̩ de̩, kakini, I lʼugbo ugbiti n, i la lʼugbo ukpahiu n, chai lʼugbo Afu-mi, Jihofa ki nʼe̩wñ du ka-i. "
7,"E̩ne̩ uwe̩ che uwe̩ uwo inaina? Uwe̩ amud egbili te̩ o̩gba Zerubabe̩l; oñ i adʼokuta ukpoji-wñ dufu wa kpai o̩ga echi, kakini, Ufe̩de̩nyo̩, ufe̩de̩nyo̩ ñw u! "
8,"O̩la Jihofa laño̩ wʼugbo mi kakini, "
9,O̩wo̩ Zerubabe̩l dʼe̩re̩ unyi-i nyʼane̩; o̩wo̩-wñ la año̩ fʼu che kpa ge̩; tak uwe̩ ama ka ku Jihofa ki nʼe̩wñ du fʼumi kpe̩rʼuwe̩. 
10,"Todu e̩ne̩ keru iko e̩wñ ree-i? Todu abo mebie-i ayo̩, oñ ma ali e̩wñ ku ma du ñwa udago o̩kpakpa e̩wñ ef o̩wo̩ Zerubabe̩l. Eju Jihofa ki ale tʼemi tʼemi o̩gbo̩ ile̩ du jo̩-i."
11,"Tak u dohi, oñ u ka ñw u kakini, Oli o̩lif meji o̩wo̩ awo̩to̩ akete le̩ kpai awohi-wñ fa, e̩wñ de̩? "
12,"Tak u dohi onuke̩ji, u ka ñw u kakini, E̩wñ chʼe̩to̩ oli o̩lif meji ku ma jʼakolo o̩na o̩jamalia meji kʼekpo ki ade̩ dab o̩jamalia ale ef uwñ dufu le̩? "
13,"Tak i dohi ñwu mi kakini, Uwe̩ mʼe̩wñ kʼabo-i che n? Oñ u kakini, O̩da n, odu-mi. "
14,"Tak i kakini, Abo-i chʼamo̩ma ekpo meji, ku ma dago ugbo Ondu e-o̩gbo̩ ile̩ du le̩ de̩."
