Verse,Text
1,Adu o̩la Jihofa kʼi abʼane̩ Hedrak ma
2,"kpai He̩mat, ki te̩ kadʼo ge̩,"
3,"Taya la fʼaku bu nyʼo̩la-wñ,"
4,"Go, Ondu anʼo bʼo̩ te̩"
5,"Ashke̩lo̩n aliʼu, oñ ailo-wñ amʼu;"
6,agbabi la adodo Ashdo̩d;
7,"Omi la amʼe̩bie̩-wñ du bʼalu-wñ te̩,"
8,"Tak omi aruru ogu donyʼunyi-mi daka tod abogu le̩,"
9,"E̩ nagwoguyo̩ nana, uwe̩ o̩monobule̩ e-Zayo̩n!"
10,Oñ nakʼo̩kogu da bʼIfraim te̩
11,"I chʼe-we̩ onugo ge̩, tod e̩bie̩ alo-we̩"
12,"Mudabi wʼef aku, ame̩ ame̩namu e-ibe ekono le̩;"
13,Todu u fu Juda fa ñw o̩la-mi;
14,"Oñ ma ali Jihofa oji-ma ate̩,"
15,"Jihofa ki nʼe̩wñ du ahie̩do̩ bʼo ma,"
16,Taku Jihofa O̩jo̩-ma ajadu ma o̩jo̩ le̩
17,"Todu, alifia-wñ tabale uto̩-wñ la gbe̩gbe̩!"
