Verse,Text
1,"Tak u ño̩ chʼeju-mi nyʼate̩ ago, e̩ la go, o̩kogu me̩le̩ kwʼagbagba uwo meji dufu; uwo le̩ la chʼuwo ebijeikpa. "
2,O̩kogu ejodudu nʼamanya ekpikpa; o̩kogu ekeji la nʼamanya edudu; 
3,o̩kogu e̩ke̩ta la nʼamanya efufu; o̩kogu e̩ke̩le̩ la nʼamagelema adibabala ekpikpa.
4,"Tak u dohi ka ñw onuche̩ ki ako̩la ñwu mi le̩ kakini, Abo-i chʼe̩wñ, odu-mi? "
5,"Tak onuche̩ le̩ dohi ka ñwu mi kakini, Afu ojale me̩le̩ ki kwʼo̩gba Ondu ile̩ du adufu le̩ jo̩-i. "
6,E-ki nʼamanya edudu adufu rʼo̩wo̩ ane̩ o̩wo̩ o̩pata ate̩; tak e-efufu dufu atʼuma ubi; e-adibabala la ledufu rʼo̩wo̩ ane̩ o̩pata o̩gane̩. 
7,"Tak abo ki nʼukpahiu le̩ ledufu, oñ ma feju ku ma tʼalelo lewa ile̩. Tak i kakini, Kwʼemi alo, me̩ te̩ lelo lewa ef ile̩. Abe̩le̩ ma kwotʼalelo lewa ile̩. "
8,"Tak i kwado̩ mi, oñ i ko̩la ñwu mi kakini, Go, abo ku ma ledufu rʼo̩wo̩ ane̩ o̩pata ate̩ fʼumi e̩do̩ nyi ugbo o̩wo̩ ate̩ le̩ me̩."
9,"Tak o̩la Jihofa wʼugbo mi kakini, "
10,"Gba o̩wo̩ abo ku ma mu alo le̩, owñ che He̩ldai kpai Tobaija, kpai Jedaya; kʼe̩ lewa eñeñini le̩ kʼe̩ mugudu tef unyi Josaya, o̩ma Ze̩fanaya, ugbo ku ma kwo Babilo̩n wa jo̩ le̩. "
11,"I-i, e̩ gba ajifa kpai o̩jamalia kʼe̩ fʼike̩be̩ ike̩be̩ gwu kʼe̩ dʼu do Jo̩shua, o̩ma Jeho̩sadak, agboji amatama le̩ oji; "
12,"kʼe̩ la ko̩la ñw u kakini, Abu ki Jihofa ki nʼe̩wñ du aka de̩, kakini, Go, e̩ne̩ ku ma dʼodu-wñ ko̩ E̩pa le̩; owñ la apa kwʼuña-wñ le̩ dufu, oñ i akʼunyi Jihofa; "
13,"owñ le̩ pitii akʼunyi Jihofa; tak owñ le̩ anʼojima-wñ, i la agugu añwʼoda ñw amone̩ oj ede-wñ le̩, i lañʼachʼatama oj ede-wñ, ohi ure̩do̩ la adʼagbagba ama meji. "
14,"Oñ ike̩be̩ ike̩be̩ le̩ achʼutodu He̩ldai kpai Tobaija kpai todu Je̩daya kpai todu Josiaya o̩ma Ze̩fanaya, ki chʼe̩wñ urewa ef unyi Jihofa."
15,Oñ abo ku ma jʼo̩najiji awa fʼunyi Jihofa ko. Tak ame̩ ama ka ku Jihofa ki nʼe̩wñ du fʼumi kpe̩ wʼugbo-me̩. Me̩ netirʼomu Jihofa O̩jo̩-me̩ gbali mak e̩wñ-i awa che chuu.
