Verse,Text
1,"Tak u chi eju-mi nyʼate̩, e̩ la go, u li e̩ne̩ ki nʼiku uñwe̩wñ ef o̩wo̩-wñ! "
2,"Tak u kakini, Ugbo e̩ nyi? Oñ i ka ñwu mi kakini, Nanyʼañwa Je̩rusale̩m, kʼu ma unabe̩-wñ kpai ujiji-wñ. "
3,"E̩ la go, onuche̩ ki ako̩la ñwu mi le̩ ledufu, tak onuche̩ omune̩ dufu aledʼo, "
4,"oñ i ka ñw u kakini, Fule, kʼe̩ ka ñw okolobia-i kakini, One̩ adodo Je̩rusale̩m dabe̩ne̩ kʼegbili noji uwewe amone̩ kpai ame̩la abe̩re̩me̩le̩ ki ajʼef uwñ. "
5,"Todu omi Jihofa ka-i, omi onugo chʼaku una alʼo daka, omi laño̩ achʼojima alumeji-wñ."
6,"Elelelele! Me̩ ra bʼane̩ o̩wo̩ o̩pata ate̩ le̩ te̩! Jihofa ka-i; todu omi fʼume̩ fiatuka rʼo̩do̩da dabe̩ne̩ kʼafu ojale me̩le̩, Jihofa ka-i. "
7,"Elelelele! Zayo̩n ra ke, uwe̩ kʼe̩ bʼo̩ma onobule̩ Babilo̩n dodo le̩. "
8,"Todu abu ki Jihofa ki nʼe̩wñ du ka de̩ kakini, Anubi ojima le̩ i fʼumi kpuche̩ rʼabo uche̩ichi uche̩ichi ki ko me̩ chʼe̩wñ kʼogu je̩ le̩; todu e̩ne̩ ki do̩wo̩kadʼuwe̩, do̩wo̩kadʼe̩yo̩ eju-wñ. "
9,"Todu go, nami o̩wo̩-mi ejo bʼuma oji ma, tak ama amud e̩wñ kʼogu je̩ ñw abo ku ma te̩tare̩ ma. Tak ame̩ ama ka ki Jihofa ki nʼe̩wñ du kpe̩ mi wa-i, "
10,"Kʼeli taa, kʼe̩ gwoguyo̩, uwe̩ o̩ma onobule̩ e-Zayo̩n; todu go, omi awa, oñ nadodo alumeji-we̩, Jihofa ka-i. "
11,"Abo uche̩ichi uche̩ichi wewe la akʼo̩la-ma dama ñwu Jihofa iko le̩, tak ama achʼamone̩ e-mi. Omi la adodo alumeji-we̩, tak uwe̩ ama ka ki Jihofa ki nʼe̩wñ du kpe̩ mi wʼugbo we̩. "
12,"Taku Jihofa adu Juda chʼe̩wñ ogu-wñ ki chʼukpe̩-wñ oj ane̩ kiafo̩ le̩, i la adu Je̩rusale̩m chʼe-wñ chuu."
13,O̩re̩la du ki nachechi jo̩ o̩gba Jihofa; todu i mʼolu ji kwo bʼef unyi ugugu-wñ kiafo̩ te̩ me̩.
