Verse,Text
1,"Ade̩m, Se̩t, Inosh, "
2,"Kenan, Ma-halalel, Jare̩d, "
3,"Ino̩k, Me̩tusala, Lame̩k, "
4,"Noa, She̩m, Ham kpai Jefe̩t."
5,"Amo̩ma Jefe̩t, che: Gome̩r kpai Mago̩g kpai Madai kpai Jafan kpai Tubal kpai Me̩she̩k kpai Tiras. "
6,Amo̩ma Gome̩r che: Ashkenaz kpai Difat kpai Togarma. 
7,Amo̩ma Jafan che: E̩laisha kpai Tarshish kpai Kitim kpai Rodanim.
8,"Amo̩ma Ham che: Kush kpai Mizraim, Put kpai Kenan, "
9,Amo̩ma Kush la che: Siba kpai Hafila kpai Sabta kpai Raama kpai Sabtika. Amo̩ma Raama la che: Shiba kpai Didan. 
10,Kush la bi Nimrod; owñ chane̩ echagbiti ile̩-i.
11,Mizraim la bi abo Lud kpai abo Anam kpai abo Le̩hab kpai abo Naftuh 
12,"kpai abo Patrus kpai abo Kaslu, e̩te̩ abo Filistia de̩, kpai abo Kafto̩r."
13,"Kenan la bi Saidon, o̩mo̩gba-wñ, kpai He̩t "
14,kpai e̩ne̩ Je̩bius kpai e̩ne̩ Amo̩r kpai e̩ne̩ Girgash 
15,"kpai e̩ne̩ Hifai kpai e̩ne̩ Arki kpai e̩ne̩ Saini, "
16,kpai e̩ne̩ Arfad kpai e̩ne̩ Ze̩mar kpai e̩ne̩ Hamat.
17,Amo̩ma She̩m che: Elam kpai Ashur kpai Arpaksad kpai Lud kpai Aram kpai Uz kpai Hul kpai Ge̩te̩r kpai Mishe̩k. 
18,"Arpaksad la bi Shila, Shila la bi E̩be̩r. "
19,Ma la fʼamo̩ma e̩ne̩ke̩le̩ meji bi ñw E̩be̩r: odu oka ko̩ Pe̩le̩g; todu iko-wñ oñ ma fʼane̩-ile̩ kpe̩ru; odu o̩maye-wñ la ko̩ Jo̩ktan. 
20,"Jo̩ktan la bi Almo̩dad kpai Shile̩f kpai Hazar-mafe̩t kpai Jira, "
21,"kpai Hado̩ram kpai Uzal kpai Dikla, "
22,kpai Ibal kpai Abimae̩l kpai Shiba 
23,kpai Ofir kpai Hafila kpai Jobab. Abo-i chaka chʼamo̩ma e̩ne̩ke̩le̩ Jo̩ktan.
24,"She̩m, Arpaksad, Shila, "
25,"Ibe̩r, Pe̩le̩g, Reu "
26,"Sirug, Neho̩r, Te̩ra, "
27,Ebram (owñ le̩ chʼEbraham).
28,Amo̩ma Ebraham che̩: Aise̩k kpai Ishmae̩l. 
29,"O̩gba o̩gba ma jo̩-i: o̩mo̩gba Ishmae̩l che Ne̩baio̩t; tak i che Kedar kpai Adbil kpai Mibsam, "
30,"Mishma kpai Duma kpai Masa kpai Hadad kpai Tenia, "
31,"Jitur, Nefish kpai Kedema. Amo̩ma Ishmae̩l jo̩ le̩."
32,"Amo̩ma Ke̩tura, e̩naja Ebraham la che̩: i fu Zimran kpai Jo̩kshan kpai Midan kpai Midian kpai Ishbak kpai Shua bi. Oñ amo̩ma Jo̩kshan che̩: Shiba kpai Didan. "
33,Oñ amo̩ma Midian la che: Ifa kpai Ife̩r kpai Hino̩k kpai Abaida kpai E̩ldea. Abo-i chaka chʼamo̩ma Ke̩tura.
34,Ebraham la bi Aise̩k. Amo̩ma Aise̩k che: Iso̩ kpai Israe̩l. 
35,"Amo̩ma Iso̩ che: Elaifaz, Reue̩l kpai Jiush kpai Jealam kpai Ko̩ra. "
36,"Amo̩ma Elaifaz che: Teman kpai Omar, Zifai kpai Getam, Kenaz kpai Timna kpai Amale̩k. "
37,"Amo̩ma Reue̩l che: Nehat, Zira, Shama kpai Me̩za."
38,Amo̩ma Se̩ir la che: Lo̩tan kpai Sho̩bal kpai Zibeo̩n kpai Ena kpai Daisho̩n kpai Izar kpai Daishan. 
39,Amo̩ma Lo̩tan la che: Ho̩ri kpai Homam; Timna la chʼo̩maye Lo̩tan onobule̩. 
40,Amo̩ma Sho̩bal che: Ale̩an kpai Manahat kpai Ibal kpai Shifai kpai Onaro. Amo̩ma Zibeo̩n la che: Aya kpai Ena. 
41,Amo̩ma Ena che: Daisho̩n. Amo̩ma Daisho̩n la che: Amram kpai E̩shban kpai E̩tran kpai Kiran. 
42,"Amo̩ma Ize̩r che: Bilhan kpai Zefan, kpai Jekan. Amo̩ma Daishan che: Uz kpai Eran."
43,"Abo-i la chʼamonu ku ma jo̩fe̩ ojane̩ Ido̩m, o̩gba tak onu du jo̩fe̩ amo̩ma Israe̩l: Bila o̩ma Beo̩r: odu ewo-wñ la ko̩ Dinhaba. "
44,Bila leku taku Jobab o̩ma Ze̩ra abo Bo̩zra je̩ koji-wñ. 
