Verse,Text
1,"Oñ i lewatu e̩gba ku Defid kwogugu unyi e-wñ, ku Defid ka ñwu Netan, akache̩, kakini, Go, omi gugu ef unyi ku ma nʼoli sida ko̩, akpati alo Jihofa muda dʼef ukpo ku ma ko ta ofo. "
2,"Taku Netan ka ñwu Defid kakini, E̩ che e̩wñ du ki dʼe̩do̩-we̩, todu O̩jo̩ dʼugbo we̩."
3,"Oñ i lewatʼodu o̩jo̩ le̩ gbage̩de̩, o̩la Jihofa wʼugbo Netan kakini, "
4,"Lo, kʼe̩ ka ñw adu-mi Defid kakini, Abu ki Jihofa ka de̩, Uwe̩ ako̩ unyi ñwu mi kʼu nagugu ef uwñ n: "
5,todu omi te̩te̩gugu ef unyi akwʼo̩jo̩ kʼomi du Israe̩l te̩gu wa le̩ gbogbo tʼeñini n. U muda kwef unyabo tef unyabo kpai kwʼuña ugugu tʼuña ugugu omune̩. 
6,"Ugbo du kʼu tʼalule̩ kpʼabo Israe̩l chaka, u ko̩la du kpʼamakajo̩ Israe̩l kʼomi ñwa ñwu ma ku ma chʼama-dejute̩ abo-mi Israe̩l kakini, E̩wñ chi kʼame̩ ma fʼunyi sida ko̩ ñwu mi n? mama me̩? "
7,"Todule̩ abu kʼuwe̩ aka ñwu Defid adu-mi fai de̩ kakini, Abu ki Jihofa ki nʼe̩wñ du aka de̩ kakini, Omi mʼuwe̩ du kwʼoko ije̩ wa, kwʼetʼame̩wño̩re̩ egini ubi, kʼuwe̩ ki chʼe̩nu-to̩gba abo-mi Israe̩l; "
8,"u la te̩te̩dʼugbo we̩ ugbo du kʼe̩ le, u ño̩ fʼame̩-ne̩bi-we̩ chaka ko̩da rinyo̩ bʼuwe̩ o̩gba te̩; u la che kʼe̩ fʼodu ne̩ kʼi dabe̩ne̩ kʼodu ame̩ne̩lile ku ma jo̩ ile̩-i. "
9,"U lañʼabʼuña te̩ ñw abo-mi Israe̩l. Naño̩ ko ma gbe̩, kʼama ki gugu uña e-ma, na ñʼachi kwʼo̩mo̩ ge̩ n; amo̩ma bibi ñʼagwʼuma e̩gbo, dab e̩gba ejodudu "
10,"kpʼakwʼo̩jo̩ kʼomi ñwa ñw amakajo̩ ku ma nʼo̩da abo-mi Israe̩l ge̩ n, u la afʼame̩nebi-we̩ dolo chaka. Anoji e-le̩, omi aka ñw e̩-i ka ku Jihofa akʼunyi ñw e̩. "
