Verse,Text
1,"Taku Hairam, onu Taya, fʼamonuche̩ kpe̩ ru Defid, kpai igbo oli sida kpʼamano̩do̩, kpʼamikapita ku ma fʼunyi ko̩ ñw u. "
2,Oñ Defid li ka ku Jihofa fʼowñ e̩re̩ lonyane̩ kʼi chʼonu Israe̩l; todu o̩da ojane̩-wñ tʼate̩ ololo tod abo-wñ Israe̩l.
3,"Oñ Defid ño̩ fʼamo̩ya omune̩ ne̩ Je̩rusale̩m, Defid laño̩ fʼamo̩ma e̩ne̩ke̩le̩ kpʼonobule̩ bi ge̩. "
4,"Abu kʼodu odu amo̩ma-wñ ki ne̩ Je̩rusale̩m ko̩ de̩: Shamua kpai Shobab, Netan kpai So̩lo̩mo̩n "
5,"kpʼIbhar kpai Ilaishua kpai E̩lpale̩t, "
6,kpai Noga kpai Ne̩fe̩g kpai Jafaya 
7,kpai E̩lishama kpai Bilayade kpai Ilife̩le̩t.
8,Oñ abo Filistia gbo̩ ka ku ma fʼekpo ba tu Defid oji kʼi mud onu abo Israe̩l chaka; tak abo Filistia chaka mute̩gu wa ku ma te̩jane̩ Defid. Defid la gbʼinabali-ma oñ i dufu nyʼakʼogu bʼuma. 
9,Oñ abo Filistia lewa tala jo̩ ef o̩go̩ Re̩feim 
10,"Taku Defid tʼO̩jo̩ ene kakini, Omi ate̩gu nyʼakʼogu bʼabo Filistia? Uwe̩ akʼuma nyʼumi o̩wo̩? Taku Jihofa ka ñw u kakini, Te̩gu alo̩, kʼu nako ma nyʼef o̩wo̩-we̩. "
11,"Abe̩le̩ ma mute̩gu wa Beal-pe̩razim oñ Defid fʼuma gwoda o̩mo̩; taku Defid kakini, O̩jo̩ nʼo̩wo̩ e-mi fʼame̩ne̩bi-mi guche̩ me̩, alu kʼomi ako ugbo du le̩. Todule̩ oñ ma dʼodu ugbo kide̩ ko̩ Beal-pe̩razim. "
12,"Oñ ma hi amo̩jo̩-ma tinyo̩ jʼo̩mo̩, taku Defid ñwa ñwu ma, oñ ma nʼuna gʼuma jo rinyo̩."
13,Tak abo Filistia ño̩ dabi kʼo̩la-ma tala jo̩ ef o̩go̩ le̩. 
14,"Taku Defid ño̩ tʼO̩jo̩ ene; oñ O̩jo̩ ka ñw u kakini, Uwe̩ ki te̩gu nyʼo̩mo̩ agbe̩re̩ ma n; mudagbala kʼe̩ lewa bʼuma ma ugbo ujo̩ oli mulbe̩ri le̩. "
15,"Tak i ade̩ e̩gba kʼe̩ gbʼiche̩ e̩re̩ ki jʼoj oli mulbe̩ri alule̩, e̩gbale̩ tak uwe̩ adufu kʼe̩ jogu; todu O̩jo̩ dʼuwe̩ o̩gba le kʼi fʼabogu abo Filistia gwoda. "
16,Taku Defid che alu kʼO̩jo̩ ñwa ñw u; oñ ma fʼabogu abo Filistia gwoda akwo Gibeo̩n gbogbo wa Geze̩r. 
17,Tak uwohi Defid ledufu tʼojane̩ ojane̩ du; Jihofa la je̩ ñw ailo-wñ ki ba abo uche̩ichi uche̩ichi chaka.
