Verse,Text
1,"Abo-i la chʼamo̩ma Defid ku ma bi ñw u He̩bro̩n: o̩mo̩gba-wñ che Amno̩n, ku Ahinoam, e̩ne̩ Je̩zree̩l le̩ bi ñw u, ekeji che Danie̩l kʼAbige̩l, e̩ne̩ Karme̩l bi; "
2,"e̩ke̩ta che Absalom, o̩ma Maaka kʼi chʼo̩ma onobule̩ Talmai onu Gishur; e̩ke̩le̩ che Adonija o̩ma Hagit; "
3,e̩ke̩lu che She̩fataiya ku Abaital bi; e̩ke̩fa che Itre̩am ku E̩gla o̩ya-wñ bi. 
4,"Ma fʼo̩ma me̩fa bi ñw u He̩bro̩n, i la jʼonu o̩mo̩ o̩do̩ mebie kpʼochu me̩fa. I la jʼonu Je̩rusale̩m o̩do̩ ogue̩gwa nyoke me̩ta. "
5,"Abo ku ma bi ñw u Je̩rusale̩m la che: She̩me̩a kpai Shobab kpai Netan kpai So̩lo̩mo̩n, Batshua, o̩ma Amie̩l, bi ama me̩le̩ le̩; "
6,kpai Ibhar kpai Elishama kpai Ilife̩le̩t 
7,kpai Noga kpai Ne̩fe̩g kpai Jafaiya 
8,"kpai Elishama kpai Eliada kpai Ilife̩le̩t, e̩la ma che. "
9,"Abo-i du chʼamo̩ma Defid e-e̩ne̩ke̩le̩, manyʼamo̩ma e̩ne̩ke̩le̩ ame̩naja-wñ; Temar la chʼo̩maye-ma onobule̩."
10,"Oñ o̩ma So̩lo̩mo̩n e̩ne̩ke̩le̩ che Reho̩boam, kpai Abaija o̩ma-wñ, Esa o̩ma-wñ, Jiho̩shafat o̩ma-wñ, "
11,"Jo̩ram o̩ma-wñ, Ehazaya o̩ma-wñ, Joash o̩ma-wñ, "
12,"Amazaya o̩ma-wñ, Azaraya o̩ma-wñ, Jotam o̩ma-wñ, "
13,"Ehaz o̩ma-wñ. He̩ze̩kaya o̩ma-wñ Manasa o̩ma-wñ, "
14,"Amo̩n o̩ma-wñ, Josaya o̩ma-wñ. "
15,"Amo̩ma Josaya la che: o̩mo̩gba-wñ Jo̩hanan, ekeji che Jiho̩yakim, e̩ke̩ta che Ze̩de̩kaya, e̩ke̩le̩ che Shalum. "
16,"Oñ amo̩ma Jiho̩yakim che: Je̩konaya o̩ma-wñ, Ze̩de̩kaya o̩ma-wñ. "
17,"Amo̩ma Je̩konaya e̩namu le̩ che Salatie̩l o̩ma-wñ, "
18,"kpai Malkairam kpai Pe̩daya kpai She̩nezar, Je̩kamaya, Hoshama kpai Ne̩dabaya. "
19,Oñ amo̩ma Pe̩daya che Ze̩rubabe̩l kpai Shimeai. Amo̩ma Zerubabe̩l la che Me̩shulam kpai Hananaya kpai Shelomit o̩maye-ma onobule̩; 
20,"kpai Hashuba kpai Ohe̩l kpai Be̩re̩kaya kpai Hasadaya, Jushab-he̩se̩d, e̩lu ma che. "
21,"Oñ amo̩ma Hananaya che Pe̩latiya kpai Jesaya; amo̩ma Re̩faya, amo̩ma Amo̩n, amo̩ma Obadaya, amo̩ma She̩kanaya. "
22,"Oñ amo̩ma She̩kanaya che She̩maya. Amo̩ma She̩maya la che Hatush kpai Aige̩al kpai Baraya kpai Nearaya kpai Shefat, e̩fa ma che. "
23,"Amo̩ma Nearaya che E̩leoinai kpai Hizkaya kpai Azrajkam, eta ma che. "
24,"Oñ amo̩ma E̩le̩oinai che Hodafaya kpai Ilaiashib kpai Pe̩laya kpai Akub kpai Jo̩hanan kpai Dalaya kpai Anenai, ebie ma che."
