Verse,Text
1,"Ma la mʼakpati O̩jo̩ le̩ du wʼeje-fu, oñ ma mʼu du gugu alumeji unyabo ki Defid fa tod uwñ le̩. Taku ma kʼe̩wñ iche̩bo̩ e̩gujo kpʼe̩wñ iche̩bo̩ ure̩do̩ wa jʼo̩gba O̩jo̩. "
2,"Tak e̩gba ki Defid fʼiche̩bo̩ e̩gujo kpʼiche̩bo̩ ure̩do̩ le̩ che kpa, i de̩nyo̩ ñw amone̩ le̩ ef odu Jihofa. "
3,"Tak i fʼodukulu uje̩wñ kpʼo̩kpo̩ e̩laʼka kpʼe̩bo̩ e̩ro achiwebe̩te̩maʼka kpe̩ ñw e̩ne̩ne̩ne̩ne̩ Israe̩l okoke du, tʼe̩ne̩ke̩le̩ tʼonobule̩."
4,"Tak i chi abo Lifai iche̩ka ku ma jʼo̩gba akpati Jihofa ache e̩wñ, ku ma je̩ ñw ma rewa, ku ma gogbo̩do̩, ku ma ño̩ je̩nyu Jihofa, O̩jo̩ Israe̩l. "
5,"Esaf chʼe̩ne̩ ki dʼoji dufu, aro̩ne-wñ la che Ze̩karaya, Jeaye̩l kpai She̩maira-mo̩t kpai Jehaie̩l kpai Matatiya kpai E̩liab kpai Be̩naya kpai Obe̩d-ido̩m, kpai Jeaye̩l, ama nʼubo̩ kpʼumolo; Esaf la nʼoke egwu. "
6,"Oñ Be̩naya kpai Jahezie̩l amatama le̩, nʼo̩kakachi afa o̩ko̩ko̩lo̩ o̩gba akpati alo O̩jo̩."
7,Tak o̩jo̩ le̩ Defid dʼegogbodo̩ Jihofa lʼo̩wo̩ Esaf kpʼamo̩maye-wñ nyane̩ ejodudu:
8,"O me̩ gogbodo̩ Jihofa, me̩ kwadʼodu-wñ,"
9,"Me̩ fʼeli ko̩ ñw u, me̩ kʼeli dʼo̩,"
10,Me̩ je̩nyʼodu-wñ kiafo̩ le̩;
11,"Me̩ tene Jihofa kpʼukpahiu-wñ,"
12,"Me̩ dibetʼuko̩lo̩ awuwu-wñ kʼi che,"
13,"O ame̩ ugbe̩ Israe̩l, adu-wñ le̩,"
14,Owñ che Jihofa O̩jo̩-wa;
15,"Me̩ dibekado alo-wñ e̩gba du,"
16,"e-kʼi kpe̩ kpʼEbraham,"
17,"kʼi la fʼu lonyane̩ ñw Jeko̩b kʼi mud e̩wñ uhio̩me̩,"
18,"i kakini, Uwe̩ oñ nadʼane̩ Kenan ñw u,"
19,"E̩gba kʼaluka-ma de̩ re,"
20,"ku ma tale kwʼugbo abo uche̩ichi tʼugbo abo uche̩ichi omune̩,"
21,i je̩ ñw e̩ne̩ du che ma e̩bie̩ne̩ n;
22,"kakini, Me̩ ki do̩wo̩kado abo kʼu fʼekpo ba tʼuma oji-i n,"
23,"Me̩ keli Jihofa, ane̩ ile̩-i du!"
24,"Me̩ dʼojima-wñ ka dufu ef abo uche̩ichi uche̩ichi,"
25,"Todu Jihofa tabale, i dukpe̩ ku ma je̩nyʼu ololololo,"
26,Todu amo̩jo̩ amone̩ du chʼo̩wai ode;
27,E̩gahi kpʼojima jʼo̩gba-wñ;
28,"Me̩ du ñw Jihofa, ame̩ o̩lo̩pu o̩lo̩pu amone̩,"
29,Me̩ dʼojima ki chʼukpe̩ odu-wñ ñw Jihofa;
30,"o̩la-me̩ ki ga o̩gba-wñ, ane̩-ile̩-i du;"
31,"Efojale ki nayo̩, ane̩-ile̩ ki la gwoguyo̩,"
32,"Ohimini abadi ki chekuku, kpʼe̩wñ du ki jʼef uwñ,"
33,Tak oli efoko akeli uyo̩
34,"O me̩ gogbodo̩ Jihofa, todu e̩ne̩nyo̩ i che;"
35,"Me̩ ki la ka kakini,"
36,"Jihofa O̩jo̩ e-Israe̩l ki nele,"
37,"Oñ i tʼEsaf kpʼamo̩maye-wñ no̩ jʼo̩gba akpati alo Jihofa o̩mo̩, ku ma che e̩wñ o̩gba akpati le̩ o̩ko̩ko̩lo̩, alu ki dukpe̩ ku ma che o̩jo̩ du; "
38,"kpai Obe̩d-ido̩m manyʼamo̩maye-ma, ma chʼone̩ o̩gbo̩ me̩ta nyoke me̩jo̩; kpai Obe̩d-ido̩m o̩ma Je̩dutun kpai Hosa ku ma chʼamade o̩na; "
39,"kpai Zedo̩k atama kpai amo̩maye-wñ amatama ge̩, o̩gba unyabo Jihofa oj otete kʼi de̩ Gibeo̩n, "
40,"ku ma kʼe̩wñ iche̩bo̩ wa che ñwu Jihofa odudu kpai ane̩ oj ubo̩ iche̩bo̩ e̩gujo o̩ko̩ko̩lo̩, ku ma cho teju alu du ku ma ko̩ tef uko̩-o̩la Jihofa, e-kʼi ñwa ñw abo Israe̩l; "
41,Hi man kpai Je̩dutun kpʼabubo abo ku ma chi ku ma dʼodu-ma okoke le̩ ku ma gogbodo̩ Jihofa todabu kʼufe̩de̩nyo̩-wñ chʼo̩gbegbele̩. 
42,"Himan kpai Je̩dutun nʼo̩kakachi kpai o̩ke tod abo ku ma anu, kpai e̩wñ iya tod eli O̩jo̩ manyu ma. Amo̩ma Je̩dutun la jo̩ alaku. "
43,Tak amone̩ le̩ chaka kwʼo̩mo̩; oñ e̩ne̩ne̩ne̩ne̩ le tʼunyi-wñ; Defid la mudabi kʼi kadua ñw abunyi-wñ.
