Verse,Text
1,"Be̩njamin la fʼo̩mo̩gba-wñ Bila bi, Ashbe̩l chʼekeji, Ahara la chʼe̩ke̩ta, "
2,"Noha chʼe̩ke̩le̩, Refa la chʼe̩ke̩lu. "
3,"Amo̩ma e̩ne̩ke̩le̩ Bila la che, Ada kpai Gira kpai Abaihad "
4,kpai Abaishua kpai Neaman kpai Ahoa 
5,kpai Gira kpai She̩fufan kpai Huram. 
6,"Abo-i la chʼamo̩ma Ihud, abo-i chʼabo ku ma dʼoji dufu ef amata-ma ef abo ku ma dodo Giba, oñ ma mʼuma ño̩ nyi Manahat; "
7,kpai Neaman kpai Ahaija kpai Gira; i mʼuma ño̩ le; oñ i fu Uza kpai Ahaihud bi. 
8,Shehereim la fʼamo̩ma bi ane̩ Moab abu kʼi fʼamo̩ya-wñ Hushim kpai Beara ne. 
9,"Taku Hode̩sh o̩ya-wñ fu Jobab kpai Zaibia kpai Misha kpai Malkam, "
10,"kpai Jeuz kpat Shokia kpai Mirma bi ñw u; abo-i chʼamo̩ma-wñ e̩ne̩ke̩le̩, abo ku ma dʼoji dufu ef amata ma che. "
11,Oñ Hushim fʼAbaitub kpai E̩lpeal bi ñw u. 
12,"Amo̩ma E̩lpeal la che, Ibe̩r kpai Maisham, kpai Sheme̩d kʼi fʼOno ko̩ kpai Lod manyʼadogbe ado̩gbe-wñ; "
13,"kpai Be̩raya kpai Shema ku ma chʼabo ku ma dʼoji dufu ef amata abo ku ma dodo Aijalo̩n, ku ma fʼabo ku ma dodo Gat ne. "
14,"Kpai Ahayo, Sheshak, kpai Je̩re̩mo̩t "
15,"Ze̩badaya kpai Arad kpai Ede̩r, "
16,kpai Maike̩l kpai Ispa kpai Joha chʼamo̩ma Be̩raya. 
17,Kpai Ze̩badaya kpai Me̩shulam kpai He̩zikai kpai Uibe̩r. 
18,Ishme̩rai ge̩ kpai Je̩slaya kpai Jobab la chʼamo̩ma E̩lpeal. 
19,Jekim kpai Zikrai kpai Zabdi 
20,kpai E̩lienai kpai Ziltai kpai Ilaie̩l 
21,kpai Adaya kpai Be̩raya kpai Shimrat la chʼamo̩ma Shimeai. 
22,Ishpan kpai Ibe̩r kpat Ilaie̩l 
23,kpai Abdo̩n kpai Zikrai kpai He̩no̩n 
24,kpai Hananaya kpai Elam kpai Anatotija 
25,kpai Ife̩deya kpai Pe̩nue̩l la chʼamo̩ma Sheshak. 
26,Shamsherai kpai Shiharaya kpai Atalaya 
27,kpai Jaare̩shaya kpai Ilaija kpai Zikrai chʼamo̩ma Je̩roham. 
28,Abo-i chʼabo ku ma dʼoji dufu ef amata-ma alu kʼo̩lo̩pu o̩lo̩pu-ma de̩. Abo ki tʼoji ma che. Abo-i dodo Je̩rusale̩m. 
29,Ata Gibeo̩n dodo Gibeo̩n; odu o̩ya-wñ la ko̩ Maaka. 
30,"Amo̩ma-wñ la de̩, o̩mo̩gba-wñ la che Abdo̩n kpai Zur kpai Kish kpai Beal kpai Nedab "
31,kpai Gedo̩r kpai Ahayo kpai Zeke̩r. 
32,Miklot la bi Shime̩ya. Abo-i du la dodo manyʼamo̩maye-ma Je̩rusale̩m ma le̩. 
33,Ne̩r la bi Kish; Kish la bi So̩l; So̩l la bi Jonatan kpai Malkishua kpai Abinadab kpai E̩sh-beal. 
34,"O̩ma Jonatan la che Me̩ri-beal, Me̩ri-beal la bi Maika. "
35,Oñ amo̩ma Maika che Paito̩n kpai Mile̩k kpai Tere̩a kpai Ehaz. 
36,Ehaz la bi Je̩hoada; Je̩hoada la bi Ale̩me̩t; kpai Azmefe̩t kpai Zimrai; Zimrai la bi Moza. 
37,"Mo̩za la bi Baine̩a; Refa chʼo̩ma-wñ, E̩liasa chʼo̩ma e-wñ, Eze̩l chʼo̩ma-wñ. "
38,"Eze̩l la nʼamo̩ma e̩ne̩ke̩le̩ me̩fa, abʼodu-ma ko̩ de̩: Azraikam, Bo̩ke̩ru kpai Ishmae̩l kpai She̩a-raya kpai Obadaya kpai Henan. Abo-i chaka chʼamo̩ma Eze̩l. "
39,"Amo̩ma Ishe̩k, o̩maye-wñ la che Ulam chʼo̩mo̩gba-wñ, Jihush chʼekeji, E̩laife̩le̩t la chʼe̩ke̩ta-ma. "
40,"Oñ amo̩ma Ulam chʼamagbiti ku ma nʼuwohi, ma chʼamato̩fa; ma la nʼamo̩ma e̩ne̩ke̩le̩ wewe, kpai amaaju e̩ne̩ke̩le̩ oli me̩ta. Abo-i chaka chʼe-amo̩ma Be̩njamin e-e̩ne̩ke̩le̩."
