Verse,Text
1,"Me̩ gbo̩ o̩la kʼu nadu chʼinaku eda todu me̩-i, O abunyi Israe̩l;"
2,"Igbe̩le̩ Israe̩l ki ma mʼe̩ne̩ke̩le̩ n le̩ lewane̩ me̩,"
3,"Todu abu kʼOndu Jihofa aka de̩, kakini:"
4,Todu abu ki Jihofa aka ñw abunyi Israe̩l de̩ kakini:
5,"me̩ ki muda tene Be̩te̩l in,"
6,"Me̩ tene Jihofa tak ame̩ adeju,"
7,"Ame̩ ku me̩ rʼoj ajo̩ da ki mud o̩ge̩le̩,"
8,"E̩ne̩ kʼi che o̩ya o̩machi kpai ajuwe̩ anʼo̩ma,"
9,"kʼi adʼe̩kpabie̩ wa achigili abʼabo ku ma nʼtikpahiu ma,"
10,"Ma chulaka e̩ne̩ ki adʼo̩la biu one̩ alaku,"
11,Todule̩ todabu kʼame̩ fʼe̩re̩ tʼe̩nubie̩
12,"Todu omi chema alu kʼada ku me̩ je̩ chewewe,"
13,Todule̩ e̩ne̩ ki ache e̩wñ ibe ibe achechi gugu iko e̩go̩-i;
14,"Me̩ ki tejane̩ e̩wñ e̩nyo̩, i ki chʼe̩wñ e̩bie̩ne̩ n,"
15,"Me̩ ki chulaka e̩wñ e̩bie̩ne̩, me̩ ki la fe̩do̩ e̩wñ e̩nyo̩,"
16,"Todule̩, abu ki Jihofa, O̩jo̩ ki nʼe̩wñ du, owñ chʼOndu, aka de̩ kakini:"
17,"Aku ero̩ la ajʼoko achiwebe̩te̩ma du,"
18,Atogwo ñw ame̩ ku me̩ tene iko o̩jo̩ Jihofa le̩!
19,"i dabe̩ne̩ kʼone̩ ara bʼidu te̩,"
20,"O̩jo̩ Jihofa le̩ achʼugane̩ n chai e̩chubi,"
21,"Uje̩wñ uyo̩-me̩ chʼe̩wñ ulaka-mi kpʼe̩wñ e̩de̩te̩-mi,"
22,"Dagba me̩ chaka kʼe̩wñ e̩gujo-me̩ manyʼe̩wñ ele-me̩ wa ñw mi,"
23,Mʼekuku eli-me̩ ko bʼumi eti te̩;
24,"Oji ajo̩ o̩kpakpa eka ki nacha wane̩ dab omiofo,"
25,"Ame̩ kʼe̩wñ e̩bie̩ kpʼe̩wñ ele wa che mi ef aje̩tachi o̩do̩ o̩gbo̩ meji, O abunyi Israe̩l? "
26,"Ame̩ mʼebu Molo̩k-me̩ kpʼo̩jo̩-me̩ kʼi chʼilawo, owñ chʼojibo ku me̩ che ñw o̩la-me̩ le̩ ko, "
27,"todule̩ nako me̩ nyʼef amu ej ano̩mo̩ ñwu Damaskus, Jihofa kʼodu-wñ ko̩ O̩jo̩ ki nʼe̩wñ du aka-i."
