Verse,Text
1,Abu ki Jihofa aka de̩ kakini:
2,"Omi la adʼuna kpuche̩ wa abo Moab ma,"
3,"omi akʼakajo̩ da bʼalumeji-wñ te̩,"
4,Abu ki Jihofa aka de̩ kakini:
5,"Omi la adʼuna kpuche̩ wa abo Juda ma,"
6,Abu ki Jihofa aka de̩ kakini:
7,"abo ku ma chʼe̩do̩ fafa tod ebutu ki dʼoji ame̩nubie̩,"
8,ma la kʼo̩la-ma dachi o̩la ubo̩ iche̩bo̩ du
9,"U la fʼe̩ne̩ Amo̩r le̩ chile̩che̩ rʼo̩gbama,"
10,"Omi laño̩ ko me̩ kwʼoj ane̩ Ijipti wa,"
11,"Oñ u kʼamo̩ma-me̩ e̩ne̩ke̩le̩ iche̩ka kwane̩ ku ma chʼamakache̩,"
12,"Me̩ la kʼo̩te̩ achiwebe̩te̩ma ñw abo Nazarait-me̩ ñmo̩,"
13,"Go, omi ade me̩ mane̩ e̩gu-me̩ le̩,"
14,"Era afʼabo kʼe̩re̩-ma le̩ o̩wo̩,"
15,"e̩ne̩ ki atʼo̩fa la adago n,"
16,e̩ne̩ ki la nʼe̩do̩ ef amagbiti le̩
