Verse,Text
1,"Omi li Ondu abu kʼi dago oj ubo̩ iche̩bo̩, oñ i kakini:"
2,"Dagba ma gwʼura gbogbo nyʼef o̩jegu,"
3,"Dagba ma kʼo̩la-ma maja oj uwo Karme̩l,"
4,"Dagba ame̩ne̩bi-ma chaka ko ma alo rʼo̩gba-ma tʼef amu,"
5,"Todu Ondu, Jihofa ki nʼe̩wñ du,"
6,"owñ chʼe̩ne̩ ki akʼunyi unyi ojale-wñ efojale,"
7,Ame̩ dab amo̩ma abo Itio̩pia ñw omi n?
8,"Go, eju Ondu Jihofa do ojane̩ adure-i,"
9,"Todu go, nañwa ñw ma,"
10,"Ame̩nadure ef abo-mi chaka akʼuku o̩kwo̩chageli,"
11,Iko le̩ omi adʼebu Defid ki wane̩ le̩ kwane̩
12,kʼama ki gba e̩bo̩bo̩ abo Ido̩m
13,"Go, iko-wñ awa, Jihofa aka-i,"
14,"Omi akʼabo-mi Israe̩l dabi kwef amu wa,"
15,"Omi la ako ma gbe̩ oj ane̩ e-ma,"
