Verse,Text
1,"Abu kʼOndu Jihofa ña mi le̩ de̩: me̩ la go, i nabo̩ amimiejo iko kʼo̩la e̩wñ oko e-ubiane̩ chane̩ eya; me̩ la go, i chʼiko kʼe̩wñ oko aya abu kʼonu mʼuje̩wñ ejodudu ko. "
2,"Oñ i lewa tu, abu ku ma fʼije̩ ane̩ lo̩ kpa, tak u kakini,"
3,E̩wñ-i wo̩ Jihofa;
4,"Abu kʼOndu Jihofa ña mi de̩: me̩ la go, Ondu Jihofa dʼudo̩ ku ma nʼuna wa juja; oñ e-le̩ fʼunefu lie̩ kpa, oñ i le kʼi ño̩ mʼane̩-i ko mi. "
5,"Tak u kakini,"
6,E̩wñ-i la wo̩ Jihofa;
7,"Oñ i ña mi: me̩ la go, Ondu dago oj o̩do̩ ku ma nʼiku kʼe̩wñ ki woji ji mʼo̩ añwa udago o̩kpakpa-wñ. Iku e̩ñwa udago o̩kpakpa e̩wñ la dʼef o̩wo̩-wñ. "
8,"Oñ Jihofa ka ñw mi kakini, Emo̩s, e̩wñ e̩ li-i? Tak u kakini, U cheli iku e̩ñwa udago o̩kpakpa e̩wñ. Tak Ondu kakini,"
9,oñ otete otete Aise̩k amud alache̩
10,"Tak Amazaya, atama Be̩te̩l, fʼuche̩ kpe̩ru Je̩ro̩boam onu Israe̩l, kakini, Emo̩s fʼalo da nyʼuwe̩ alumeji abunyi Israe̩l; ane̩-i la neke nʼadu uko̩la-wñ kpa n. "
11,"Todu abu kʼEmo̩s ka de̩, i kakini,"
12,"Amazaya ño̩ ka ñw Emo̩s kakini, O uwe̩ agane̩, lo, ra tʼane̩ Juda, kʼe̩ jʼuje̩wñ o̩mo̩, kʼe̩ laño̩ kache̩ o̩mo̩; "
13,"e̩ ki la gbe̩do̩ kache̩ Be̩te̩l ge̩ n, todu uña kiafo̩ e-onu, kpʼunyi o̩fe̩ i la che."
14,"Tak Emo̩s dohi ñw Amazaya kakini, Omi chʼakache̩ no, u la chʼo̩ma akache̩ n; chai adejute̩ ame̩wño̩re̩ u che kpʼe̩ne̩ ki adejute̩ oli sikamo̩r, "
15,"Jihofa la mʼumi du bʼetʼame̩wño̩re̩ egini ubi te̩, oñ Jihofa ka ñw mi kakini, Lo, kʼe̩ kache̩ ñw abo-mi Israe̩l."
16,"Todule̩, fa-i, uwe̩ ki gbʼo̩la Jihofa."
17,Todule̩ abu ki Jihofa ka de̩ kakini:
