Verse,Text
1,"Atogwo ñw abo ku ma jo̩ Zayo̩n añmi ofo,"
2,Me̩ lale nyi Kaine ku me̩ li;
3,"Ame̩ ku me̩ hi o̩jo̩ e̩bie̩ne̩ tʼubi tʼo̩najiji,"
4,"Ame̩ dachi oj ate̩ ku ma nʼenyi adagba che,"
5,"me̩ nʼumolo akʼeli ibe̩te̩,"
6,"ku ma la nʼugba ñmo̩ omi achiwebe̩te̩ma,"
7,"Todule̩, fa-i ama le̩ anyʼef amu manyʼabo ku ma nyʼef amu ejodudu,"
8,"Ondu Jihofa fʼo̩la-wñ go̩,"
9,"Tak i awate̩ kakini, Iche̩wñ kʼone̩ me̩gwa bo̩ jʼunyiʼka, eku ama aku. "
10,"Oñ e̩gba kʼone̩ mʼe̩ne̩ ki chʼefu-wñ du, i chaka chʼe̩ne̩ ki jo, kʼi kʼachiku-wñ kwʼef unyi, kʼi la aka ñw e̩ne̩ ki dʼejefu ejefu unyi le̩ kakini, One̩ bo̩ ugbo we̩ ta? ki la akakini, O̩da! tak i akakini, Chechi ke! todu i nʼugbo kʼa hiʼalu mʼodu Jihofa n."
11,"Todu go, Jihofa aka,"
12,Amanya afule oj apata okuta?
13,"Ame̩ ku me̩ yo̩ ñw e̩wñ o̩wai,"
14,"Todu go, omi akʼabuche̩ichiʼka wa akobʼume̩,"
