Verse,Text
1,"Todule̩ a ki railo abu ku ma tʼo̩la ku ma katane̩ le̩ no̩ ñw a, owñ chʼo̩la egudu nyʼef uñmi-wñ le̩, tode̩gba kʼi dabe̩ne̩ kʼe̩ne̩ʼka ef ume̩ anyarʼu. "
2,"Todu ochochi awa chʼabo ku ma fʼuche̩nyo̩ je̩rʼuma, dabalu kʼama de̩ ge̩; ama o̩la ku ma gbo̩ le̩ nʼile ñw ma n, abu kʼi ma kpe̩gwanyʼe̩do̩ ekono ugbo abo ku ma gbo̩ le̩ n. "
3,"Todu awa, kʼa chʼabo kʼa ke̩do̩no, agudu tef uñmi le̩; i dabalu kʼi ka kakini,"
4,"Todu i ko̩la o̩jo̩ ekebie le̩ ugboʼka abe̩-i kakini, Tak o̩jo̩ e̩kebie le̩ O̩jo̩ ñmi bʼuko̩lo̩-wñ te̩ chaka; "
5,"oñ ugbo-i i ño̩ ka kakini,"
6,"Todule̩ abu ki bo̩ kʼabo iche̩ka agudu tef uwñ, kʼabo ku ma la fʼuche̩nyo̩ je̩rʼuma o̩gbo̩gba le̩ ma gudu tʼo̩ n lef eko̩ ku ma ko̩ eke̩do̩no, "
7,"i ño̩ dabi fʼo̩jo̩ʼka date̩, owñ chʼEñini, abu kʼiko le̩ le kpo̩kpe̩ abe̩i, i ño̩ dabi ka efu Defid dabalu kʼi ka o̩gbo̩gba le kakini,"
8,"Todu iche̩wñ ku Jo̩shua ma dʼuñmi ñw ma, i ma dabi kʼo̩la o̩jo̩ omune̩ ubi e-le̩ ge̩ n. "
9,Mak o̩jo̩ uñmiʼka chebo̩ tod amone̩ O̩jo̩. 
10,"Todu e̩ne̩ ki mugudu tef uñmi-wñ mak e̩ne̩ le̩ onugo ñmi bʼuko̩lo̩-wñ te̩ me̩, alu kʼO̩jo̩ ñmi bʼe-wñ te̩."
11,"Todule̩ a ki chʼe̩do̩chacha kʼa gudu tef uñmi e-le̩, kʼe̩ne̩ du ki we eñwanane̩ ef uwoli eko̩ eke̩do̩no e-le̩ gbage̩de̩. "
12,"Todu o̩lO̩jo̩ deju, i la nʼuko̩lo̩-wñ ache, i ale̩ tʼugbada du ki ale̩ eju meji le, i agu e̩wñ du gbogbo monugba kʼi fʼonugo one̩ kpʼafu daru, tʼiko iko tʼo̩ko̩to̩, oñ i hika añwa ibe kʼone̩ kpe̩ kpʼibe ki dʼefe̩do̩ go. "
13,"Oñ e̩wñ kʼi nyi ki ma tejugede eju-wñ n de̩ n, e̩wñ du la tago ofo, e̩wñ du ño̩ che̩chite̩ eju e̩ne̩ e-kʼa acholi e̩wñ jo̩ ñw u."
14,"Todule̩ abu kʼa fʼagboji amatama lile-i e-kʼi lale gu efojale efojale du ne̩ me̩, owñ che Jisus, O̩ma O̩jo̩, a ki gwonyʼegbalu kʼa gbalule̩, "
15,"todu a chene̩ agboji amatama, i chʼe-kʼi ma neke kwaliwo ñw a ef e̩gbo-wa n in; chai e-ku ma fʼu jama iʼo̩na du dab awa, adure dʼo̩ n. "
16,"Todule̩ a ki naneju e̩gbo te̩me̩rʼede ufe̩de̩nyo̩ le̩, todu kʼawa ki gba ejumomi kʼa ki laño̩ fʼufe̩de̩nyo̩ li ki ate̩ko wa iko kʼeku e̩wñ aku wa."
