Verse,Text
1,Toonu 
2,unu ndị na-eje ozi nʼime ụlọ 
3,Toonu 
4,Nʼihi na 
5,Amaara m na 
6, 
7,Ọ bụ ya na-eme ka igwe ojii na-apụta site nʼakụkụ niile nke ụwa.
8,"O tigburu ụmụ niile e buru ụzọ mụọ nʼala Ijipt,"
9,"O zipụrụ ihe ịrịbama ya dị iche iche na ọrụ ebube ya niile nʼetiti unu, o Ijipt,"
10,"O tigburu ọtụtụ mba dị ukwuu nʼọnụọgụgụ,"
11,"Ụfọdụ nʼime ha bụ Saịhọn, eze ndị Amọrait,"
12,"O weere ala ndị obodo ahụ niile nye ndị ya,"
13,O 
14,Nʼihi na 
15,"Chi ndị mba ọzọ bụ arụsị e jiri aka kpụọ,"
16,"Ha nwere ọnụ ma ha adịghị ekwu okwu,"
17,"Ha nwere ntị ma ha adịghị anụ ihe,"
18,Ndị na-eme ha ga-adị ka ha.
19,"Ndị Izrel, toonu "
20,"Unu ndị ụlọ Livayị, toonu "
21,Ka otuto dịrị 
