Verse,Text
1,"I kwesiri otuto, O Chineke, nʼime Zayọn;"
2,"O gị onye na-anụ ekpere,"
3,"Mgbe mmehie na-anyịgbu anyị,"
4,"Ngọzị na-adịrị ndị ahụ ị họpụtara,"
5,"O Chineke, Onye nzọpụta anyị,"
6,"onye ji ike ya kpụọ ugwu niile,"
7,onye mere ka ụda olu oke osimiri niile
8,"Ụwa niile jupụtara nʼịtụnanya nʼihi ọrụ ebube gị niile,"
9,Ị na-elekọta ala na-agba ya mmiri;
10,Ị na-eme ka mmiri jupụta nʼala a kọrọ akọ mee ka elu aja a kọrọ akọ dị larịị;
11,"Ị na-eji owuwe ihe ubi bara ụba kpukwasị afọ ọbụla dịka okpueze,"
12,"Ala ebe ahịhịa na-epu nʼọzara na-ejupụta nʼahịhịa ndụ,"
13,"E were igwe anụ ụlọ kpuchie nʼelu ala niile ebe ahịhịa dị ndụ puru,"
