Verse,Text
1,"O Chineke, mba dị iche iche abatala nʼihe nketa gị;"
2,Ha ewerela ozu ndị ohu gị nye anụ ufe niile nke eluigwe
3,Ha awụpụla ọbara dịka mmiri
4,"Anyị aghọọla ihe ịta ụta nʼebe ndị agbataobi anyị nọ,"
5,O 
6,Wụkwasị mba niile ndị na-amaghị gị
7,nʼihi na ha eripịala Jekọb
8,Atala anyị ahụhụ mmehie nke nna nna anyị mere;
9,"Nyere anyị aka, O Chineke, Onye Nzọpụta anyị,"
10,"Gịnị mere ndị mba ọzọ ji na-ajụ ajụjụ sị,"
11,Gee ntị nʼịsụ ude nke ndị nọ nʼụlọ mkpọrọ;
12,Bọọ ọbọ ugboro asaa megide ndị agbataobi anyị
13,"Mgbe ahụ, anyị bụ ndị gị, ụmụ igwe atụrụ gị"
