Verse,Text
1,Ọ bụ ihe ziri ezi ito 
2,"ikwupụta ịhụnanya gị nʼụtụtụ,"
3,jiri ihe iti egwu ụbọ akwara
4,"Nʼihi na ị na-eme ka obi dị m ụtọ, site nʼọrụ gị niile, o "
5,"Lee ka ọrụ gị si dị ukwuu, "
6,"Ndị uche kọrọ amaghị nke a,"
7,ọ bụ ezie na ndị ajọ omume na-etopụta dịka ahịhịa
8,"Ma gị, O "
9,"Nʼezie, ndị iro gị niile, "
10,I meela ka mpi m dị elu dịka oke ehi na-akpa ike;
11,Ejirila m anya m abụọ hụ ka e meriri ndị iro m;
12,Ma ndị ezi omume ga-awa igu dịka osisi nkwụ;
13,nke a kụrụ nʼime ụlọ 
14,"Ha ga-amị mkpụrụ, ọ bụladị mgbe ha mere agadi."
15,"na-ekwupụta, “"
