Verse,Text
1,"Nụrụ olu anyị, O Onye ọzụzụ atụrụ nke Izrel,"
2,"nʼihu Ifrem, Benjamin na Manase."
3,"O Chineke, kpọghachi anyị azụ,"
4,O 
5,I jirila anya mmiri dịka a ga-asị na ọ bụ achịcha zụọ ha nri;
6,"I meela ka anyị bụrụ ihe na-eweta esemokwu nʼetiti ndị agbataobi anyị,"
7,"O Chineke, Onye pụrụ ime ihe niile, kpọghachi anyị azụ,"
8,I sitere nʼala Ijipt wepụta osisi vaịnị;
9,"Ị sụchaara ya ala,"
10,"Ndo ya kpuchiri ugwu niile,"
11,Ọ wasaala alaka ya ruo oke osimiri
12,Gịnị mere i ji tiwasịa mgbidi ya niile
13,"Oke ezi si nʼoke ọhịa na-emebisi ya,"
14,"Lọghachikwute anyị, O Chineke, Onye pụrụ ime ihe niile."
15,"mgbọrọgwụ nke aka nri gị kụrụ,"
16,"E gbutuola osisi vaịnị gị, e ji ọkụ repịa ya;"
17,"Ka aka gị dịkwasị nwoke ahụ nọ nʼaka nri gị,"
18,"Mgbe ahụ, anyị agaghị esikwa nʼebe ị nọ laghachi azụ;"
19,"Kpọghachi anyị azụ, O "
