Verse,Text
1,"Nụrụnụ nke a, unu mmadụ niile!"
2,"ma ndị dị ala ma ndị dị elu,"
3,"Aga m ekwu okwu amamihe,"
4,"Aga m aṅa ntị nye ilu,"
5,"Nʼihi gịnị ka m ga-eji tụọ egwu mgbe ụbọchị ọjọọ bịara,"
6,ndị na-atụkwasị obi nʼakụnụba ha
7,"O nweghị onye pụrụ ịgbapụta ndụ onye ọzọ,"
8,"nʼihi na ụgwọ e ji agbara ndụ dị oke ọnụ,"
9,"nke ga-eme ka mmadụ dịrị ndụ ruo ebighị ebi,"
10,"Nʼihi na mmadụ niile na-ahụ na ndị amamihe na-anwụ,"
11,"Ili ha na-aghọ ụlọ ha ruo ebighị ebi,"
12,"Ma mmadụ, nʼagbanyeghị akụnụba ya, aghaghị ịnwụ,"
13,"Nke a bụ ihe na-adakwasị ndị na-atụkwasị obi nʼonwe ha,"
14,"Dịka atụrụ, ọ bụ ala mmụọ ka a kwadooro ha,"
15,"Ma Chineke ga-agbapụta ndụ m site nʼili,"
16,"Amala jijiji mgbe mmadụ na-aba oke ụba,"
17,"nʼihi na ọ ga-agba aka laa ma ọ nwụọ,"
18,"Nʼagbanyeghị na ọ gụrụ onwe ya dịka onye a gọziri agọzi mgbe ọ dị ndụ,"
19,ọ ga-eso ọgbọ ndị nna nna ya
20,Ndị bara ụba nke na-enweghị nghọta
