Verse,Text
1,"Unu ndị na-achị achị, O nweela oge unu na-ekwu ihe ziri ezi?"
2,"Mba, nʼime obi unu, unu na-echepụta mmegbu,"
3,"Ọ bụladị site nʼọmụmụ, ndị ajọ omume na-akpafu;"
4,"Ha na-agbọpụta nsi nʼọnụ ha dịka agwọ,"
5,"nke na-adịghị anụ olu onye mgbaasị na-akpọpụta ya,"
6,"O Chineke, tijie eze niile dị ha nʼọnụ;"
7,Mee ka ha sọfuo dịka mmiri na-asọ asọ;
8,Dịka ejula nke na-agbaze mgbe ọ na-aga nʼụzọ ya;
9,"Tupu ite unu amata okpomọkụ nke osisi ogwu,"
10,"Ndị ezi omume ga-enwe obi ụtọ mgbe a bọọrọ ha ọbọ,"
11,"Mgbe ahụ, ndị mmadụ ga-ekwu sị,"
