Verse,Text
1,"Aga m ebuli gị elu, Chineke m onye bụ eze;"
2,Ụbọchị niile ka m ga-eto gị
3, 
4,Otu ọgbọ ga-eto ọrụ gị niile nʼihu ọgbọ ọzọ;
5,"Ha ga-ekwupụta ihe banyere ịdị ebube nke ịma mma gị,"
6,"Ha ga-ekwupụta ihe banyere ike nke ọrụ ịtụnanya gị niile,"
7,Ha ga-eme mmemme nʼihi ịdị mma gị dị ukwuu
8, 
9, 
10,O 
11,Ha ga-ekwupụta banyere ebube nke alaeze gị.
12,ka mmadụ niile mata ihe banyere ọrụ ukwuu gị niile dị iche iche
13,"Alaeze gị bụ alaeze na-adịgide ruo mgbe ebighị ebi,"
14, 
15,"Olileanya ihe niile dị na gị,"
16,I na-asaghepụ aka gị
17,Ụzọ 
18, 
19,Ọ na-emezu ọchịchọ niile nke ndị na-atụ egwu ya;
20, 
21,Ọnụ m ga-ekwupụta otuto 
