Verse,Text
1,"O Onyenwe anyị, ebe obibi ka gị onwe gị bụrịị nye anyị"
2,"Tupu e kee ugwu niile,"
3,Ị na-eme ka mmadụ laghachi bụrụ aja
4,Puku afọ dị nʼanya gị dịka otu ụbọchị;
5,Nʼime ụra nke ọnwụ ka ị na-ekpochapụ mmadụ;
6,"ọ bụ ezie na ọ na-agbawa ụzarị na-etokwa eto nʼụtụtụ,"
7,E meela ka anyị gwụsịa nʼihi oke iwe gị megide anyị;
8,Ị gbasaala njehie anyị niile nʼihu gị.
9,Ogologo ụbọchị anyị niile na-agabiga nʼoke iwe gị;
10,"Ogologo ụbọchị anyị niile nwere ike ruo afọ iri asaa,"
11,Onye pụrụ ịghọta ịdị ike nke oke iwe gị?
12,"Kuziere anyị ịgụ ụbọchị niile nke ndụ anyị ọnụ,"
13,O 
14,"Jiri ịhụnanya gị nke na-adịgide adịgide, mejupụta anyị nʼụtụtụ,"
15,"Mee ka anyị nwee obi ụtọ, nke ọnụọgụgụ ụbọchị ya ga-adịkwa ka ọnụọgụgụ ụbọchị niile ị tara anyị ahụhụ,"
16,"Kwere ka ndị ohu gị hụ ọrụ gị dị iche iche,"
17,"Ka ihuọma Chineke, Onyenwe anyị dịkwasị anyị;"
