Verse,Text
1,Keleenụ 
2,Keleenụ Chineke kachasị chi niile elu.
3,Keleenụ Onyenwenụ kachasị ndị nwenụ niile.
4,"Keleenụ onye ahụ naanị ya na-arụ ọrụ ebube dị iche iche,"
5,"Keleenụ onye ahụ ji nghọta ya kee mbara eluigwe niile,"
6,"Keleenụ onye wuru ụwa nʼelu ogbu mmiri,"
7,"Keleenụ onye ahụ kere anyanwụ na ọnwa,"
8,"Onye mere anyanwụ ka ọ na-acha nʼehihie,"
9,"Onye mere ka ọnwa na kpakpando na-achị nʼabalị,"
10,"Onye ahụ tigburu ụmụ niile e buru ụzọ mụọ nʼIjipt,"
11,"O duuru ndị Izrel site nʼIjipt pụta,"
12,O ji aka ya dị ike nke o setịpụrụ esetipụ dupụta ha;
13,"Onye ahụ kewara Osimiri Uhie abụọ,"
14,"Onye duuru ndị Izrel gafee nʼetiti ya,"
15,Ma Osimiri Uhie riri Fero na ndị agha ya niile;
16,"Keleenụ onye duuru ndị ya gafee ọzara,"
17,"Onye ahụ tigburu ndị eze dị ukwuu,"
18,"O gbukwara ndị eze dị ike nke ukwuu,"
19,"O gburu Saịhọn eze ndị Amọrait,"
20,"Na Ọg eze Bashan,"
21,"Were ala ha nye dịka ihe nketa,"
22,"O nyere ohu ya Izrel ala ahụ ka ọ bụrụ ihe nketa ha,"
23,"Onye chetara anyị mgbe anyị na-adịghị ike,"
24,"Mee ka anyị nwere onwe anyị site nʼaka ndị iro anyị,"
25,"Ọ na-enye ihe niile dị ndụ nri,"
26,Keleenụ Chineke nke eluigwe ekele.
