Verse,Text
1,Nyenụ 
2,"Bụkuo ya abụ, bụkuo ya abụ otuto;"
3,Ṅụrianụ nʼime aha nsọ ya;
4,Na-achọnụ 
5,"Chetanụ ọrụ ebube niile nke ọ rụrụ,"
6,"unu ụmụ ụmụ Ebraham, bụ ohu ya,"
7,Ya onwe ya bụ 
8,"Ọ na-echeta ọgbụgba ndụ ya ruo mgbe ebighị ebi,"
9,ọgbụgba ndụ ahụ nke ya na Ebraham gbara
10,"O mere ka o guzoro nye Jekọb dịka ụkpụrụ,"
11,“Aga m enye gị ala Kenan
12,"Mgbe ha dị ole na ole nʼọnụọgụgụ,"
13,"Ha wagharịrị site nʼotu mba gaa na mba ọzọ,"
14,O kweghị ka onye ọbụla mekpaa ha ahụ;
15,"sị, “Unu emetụkwala ndị m e tere mmanụ aka;"
16,"O zitere ụnwụ nʼala ahụ,"
17,"o zipụrụ otu nwoke ka ọ gaa nʼihu ha,"
18,"Ha ji mkpọrọ igwe merụọ ya ahụ nʼụkwụ,"
19,"tutu ruo mgbe ihe ahụ o kwuru na ọ ga-eme mezuru,"
20,"Eze ahụ zipụrụ ozi ka a tọpụ ya,"
21,"O mere ya ka ọ bụrụ onyenwe ezinaụlọ ya,"
22,"ikuziri ụmụ eze ndị ikom dịka o si masị ya,"
23,"Mgbe ahụ, Izrel bara nʼala Ijipt;"
24, 
25,"ndị ọ tụgharịrị obi ha ka ha kpọọ ndị ya asị,"
26,"O zipụrụ Mosis, ohu ya,"
27,"Ha mere ọtụtụ ihe ịrịbama dị iche iche nʼetiti ha,"
28,"O zipụrụ ọchịchịrị, mee ka ala ahụ gbaa ọchịchịrị,"
29,"O mere ka mmiri ha niile ghọọ ọbara,"
30,Ala ha niile jupụtara nʼawọ
31,"O kwuru okwu, igwe ijiji na anwụ nta"
32,"Nʼọnọdụ mmiri ozuzo, o zitere ha"
33,"o tijisịrị osisi vaịnị na osisi fiig niile ha,"
34,"O kwuru okwu, igurube na ụkpana"
35,"ha richapụrụ ihe niile bụ ahịhịa ndụ dị nʼala ahụ,"
36,"Mgbe ahụ, o gburu ndị niile e buru ụzọ mụọ nʼala ahụ,"
37,"Ọ kpọpụtara ụmụ Izrel, ndị chịịrị ọlaọcha na ọlaedo,"
38,"Obi dị Ijipt ụtọ mgbe ha pụrụ,"
39,"Ọ gbasara igwe ojii dịka ihe mkpuchi,"
40,"Ha rịọrọ ya, o zitere ha ụmụ nnụnụ kweel,"
41,"O tiwara nkume ahụ, mmiri sọpụtara;"
42,"Nʼihi na o chetara nkwa ya dị nsọ,"
43,"O ji aṅụrị dupụta ndị ya,"
44,"o nyere ha ala niile nke mba dị iche iche,"
45,ka ha nwee ike debe ụkpụrụ ya niile
