Verse,Text
1,"O Chineke, site nʼaka ndị iro m gbapụta m,"
2,"Gbapụta m site nʼaka ndị na-eme ajọ ihe,"
3,Lee ka ha siri zoo onwe ha nʼihi ịnapụ m ndụ!
4,"Mgbe ọ na-adịghị ihe ọjọọ m mere, ma lee ha dị njikere imegide m."
5,"Gị, "
6,"Nʼanyasị, ha na-alaghachi,"
7,"Lee ihe ha si nʼọnụ ha na-aghụpụta,"
8,Ma gị 
9,"O, gị onye bụ ike m, ana m ele anya gị;"
10,"Chineke m, onye m tụkwasịrị obi."
11,"O Onyenwe anyị na ọta anyị, egbukwala ha,"
12,"Ka e jide ha nʼime nganga ha,"
13,"jiri iwe ọkụ repịa ha,"
14,Nʼanyasị ha na-alaghachi;
15,"Ha na-awagharị na-achọ nri,"
16,"Ma aga m abụ abụ banyere ike gị,"
17,"O, gị onye bụ ike m, ana m abụku gị abụ otuto;"
