Verse,Text
1,Otuto dịrị 
2,"Ọ bụ Chineke m, onye jupụtara nʼịhụnanya, bụrụkwa ebe mgbaba m e wusiri ike,"
3,O 
4,Mmadụ dị ka otu nkuume;
5,O 
6,Zipụ amụma ka o chụsasịa ndị iro niile;
7,Site nʼelu setịpụ aka gị;
8,"ndị ọnụ ha jupụtara nʼụgha,"
9,"O Chineke, aga m abụku gị abụ ọhụrụ."
10,"gị onye na-enye ndị eze mmeri,"
11,gbapụta m;
12,"Mgbe ahụ, ụmụ ndị ikom anyị, nʼoge okorobịa ha,"
13,Ọba anyị niile ga-ejupụta nʼihe oriri
14,igwe ehi anyị ga-adọkpụ ibu dị arọ.
15,"Ndị a gọziri agọzi ka ndị ahụ bụ, ndị ihe ndị a dịịrị;"
