Verse,Text
1,O 
2,Ọ ṅụrụ iyi nye 
3,“Agaghị m abanye nʼime ụlọ m
4,"agaghị m arahụ ụra,"
5,tutu ruo mgbe m chọtaara 
6,"Anyị nụrụ ihe banyere ya nʼEfrata,"
7,“Ka anyị gaa na-ebe obibi ya;
8,"‘Bilie, "
9,Ka ndị nchụaja gị yiri ezi omume gị dịka uwe;
10,"Nʼihi ohu gị, bụ Devid,"
11, 
12,ọ bụrụ na ụmụ ndị ikom gị edebe ọgbụgba ndụ m
13,Nʼihi na 
14,"“Ebe a bụ ebe izuike m ruo mgbe ebighị ebi,"
15,Aga m eji ọtụtụ nri dị iche iche gọzie ya;
16,"Aga m eji nzọpụta yinye ndị nchụaja ya niile dịka uwe,"
17,“Nʼebe a ka m ga-eme ka mpi
18,Aga m eyikwasị ndị iro ya ihere dịka uwe
