Verse,Text
1,O! Chineke agbachikwala nkịtị.
2,"Lee na ndị iro gị nọ na-ebigbọ,"
3,Ha ji aghụghọ na-agba izu imegide ndị gị;
4,"Ha na-asị, “Bịanụ ka anyị laa mba a nʼiyi,"
5,Ha ji otu obi na-agbarịta izu;
6,"ụlọ ikwu niile nke ndị Edọm, na ndị Ishmel,"
7,"na ndị Gebal, na ndị Amọn, na ndị Amalek,"
8,"Ọ bụladị ndị Asịrịa esorokwala ha,"
9,"Mee ha dịka i si mee ndị Midia,"
10,ndị lara nʼiyi nʼEndoa
11,"Mee ka ndị ọgaranya ha dịka Oreb na Zeeb,"
12,"ndị sịrị, “Ka anyị nwetara onwe anyị,"
13,"O Chineke m, mee ha ka dịka ahịhịa ifufe na-efegharị gburugburu,"
14,"Dịka ọkụ na-erepịa oke ọhịa,"
15,"si otu a were oke ifufe chụọ ha ọsọ,"
16,"Were ihere kpuchie ha ihu,"
17,Ka ha nọdụ nʼọnọdụ ihere na ịda mba mgbe niile;
18,"Mee ka ha mata na gị, onye aha ya bụ "
