Verse,Text
1,"O Chineke, ị jụla anyị, ị tịwawo anyị nʼike;"
2,"I meela ka ala a maa jijiji, ị dọwakwala ya;"
3,I meela ka ndị gị gabiga ọnọdụ ihe isi ike;
4,"Ma nye ndị na-atụ egwu gị, i weliela otu ọkọlọtọ"
5,"Were aka nri gị zọpụta anyị ma nyere anyị aka,"
6,"Chineke esitela nʼịdị nsọ ya kwuo, sị,"
7,"Gilead bụ nke m,"
8,"Moab bụ efere ịkwọ aka m,"
9,Onye ga-akpọrọ m gaa nʼobodo e wusiri ike?
10,"Ọ bụghị gị, O Chineke? Gị onye jụrụ anyị,"
11,"Nyere anyị aka ka anyị pụọ nʼaka ndị iro,"
12,"Site na Chineke, anyị ga-enwe mmeri,"
