Verse,Text
1,"O Chineke, meere m ebere,"
2,Ogologo ụbọchị niile ndị iro m na-achụso m;
3,"Ma mgbe ụjọ na-atụ m, ọ bụ na gị ka m na-atụkwasị obi m."
4,"Nʼime Chineke onye m na-eto okwu ya,"
5,"Ogologo ụbọchị niile, ha na-asụgharị okwu m kwuru isi;"
6,"Ha na-agba izu nzuzo na-ezokwa onwe ha,"
7,"Nʼihi ajọ omume ha, ekwekwala ka ha gbapụ;"
8,Depụta akwa arịrị m;
9,"Mgbe m ga-akpọku gị maka enyemaka,"
10,"Nʼime Chineke, onye m na-eto okwu ya,"
11,nʼime Chineke ka m na-atụkwasị obi; ụjọ agaghị atụ m.
12,"O Chineke m, nʼisi m ka nkwa niile m kwere gị dị;"
13,"Nʼihi na ị zọpụtala m site nʼọnwụ,"
