Verse,Text
1, 
2,"Ọ mara mma nʼịdị elu ya,"
3,Chineke nọ nʼime ebe ya e wusiri ike;
4,"Mgbe ndị eze jikọtara ndị agha ha ọnụ,"
5,ihe ha hụrụ juru ha anya;
6,"Ahụ ọma jijiji bidoro ha nʼebe ahụ,"
7,Ị lara ha nʼiyi dịka oke ifufe si nʼọwụwa anyanwụ
8,"Dịka anyị nụrụ,"
9,"O Chineke, nʼime ụlọnsọ ukwuu gị,"
10,"O Chineke, dịka aha gị,"
11,"Ugwu Zayọn na-aṅụrị ọṅụ,"
12,"Gaanụ Zayọn gburugburu, Jegharịa ya gburugburu,"
13,"Lezienụ mgbidi ya niile anya,"
14,"Nʼihi na Chineke a, bụ Chineke anyị ruo mgbe niile ebighị ebi,"
