Verse,Text
1,O 
2,"Bilie, o Onye Ikpe nke ụwa;"
3, 
4,Ha na-ekwuwapụ okwu mpako;
5,"Ha na-azọpịa ndị gị, O "
6,Ha na-egbu ndị di ha nwụrụ na ndị ọbịa;
7,"Ha na-asị, “"
8,"Lezienụ anya, unu ndị amamihe kọrọ nʼetiti ndị m;"
9,Ọ pụtara na onye kpụrụ ntị anaghị anụ ihe?
10,Ọ pụtara na onye na-adọ mba niile aka na ntị agaghị ata ha ahụhụ?
11, 
12,"Onye a gọziri agọzi ka mmadụ ahụ bụ, onye ị na-adọ aka na ntị, O "
13,ị na-enye ya izuike site nʼụbọchị nsogbu;
14,Nʼihi na 
15,Ezi omume ga-abụ ntọala ikpe ikpe niile;
16,Onye ga-ebiliri m imegide ndị ajọ omume?
17,A sị na 
18,"Mgbe m kwuru sị, “Ụkwụ m na-agbuchapụ,”"
19,"Mgbe oke nchekasị obi batara nʼime m,"
20,"A ga-ejikọta gị na ocheeze ọchịchị ya rụrụ arụ,"
21,Ndị ajọ omume na-ejikọta onwe ha imegide ndị ezi omume
22,Ma 
23,"Ọ ga-akwụghachi ha ụgwọ ọrụ kwesiri mmehie ha,"
