Verse,Text
1,"Chineke, gịnị mere i ji jụ anyị ruo mgbe ebighị ebi?"
2,"Cheta mba ahụ nke ị zụtara na mgbe ochie,"
3,Tụgharịa nzọ ụkwụ gị bịa na mbibi ebighị ebi ndị a.
4,Ndị iro gị gbọrọ ụja nʼebe i zutere anyị.
5,Ha kpara agwa dịka ndị ikom ji anyụike
6,Ha ji anyụike na egbugbu ha
7,"Ha kpọkwara ụlọnsọ gị ọkụ, mee ya ka o repịa."
8,"Ha sịrị nʼobi ha, “Anyị ga-etipịa ha kpamkpam!”"
9,Enyeghị anyị ihe ịrịbama ọbụla site nʼaka Chineke.
10,"O Chineke, ruo ole mgbe ka ndị iro ga-anọgide na-achị gị ọchị?"
11,"Gịnị mere ị na-eseghachi aka gị azụ, e aka nri gị?"
12,"Ma gị, O Chineke, bụrịị eze m site na mgbe ochie."
13,Site nʼike gị dị ukwuu i mere ka osimiri kewaa abụọ.
14,"Ọ bụ gị gwepịara isi anụ ọjọọ ahụ a na-akpọ leviatan,"
15,Ọ bụ gị mere ka isi iyi na mmiri iyi na-asọ.
16,Ehihie na abalị bụ nke gị.
17,Ọ bụ gị kewapụtara oke ala niile nke ụwa.
18,O 
19,Ewerala ndụ nduru gị nyefee anụ ọhịa ọjọọ nʼaka.
20,"Chetakwa ọgbụgba ndụ gị,"
21,Ekwela ka ndị a na-akpagbu gbaghachi azụ nʼihere;
22,"O Chineke, bilie, kpechitara onwe gị ikpe."
23,"Elepụla mkpọtụ nke ndị iro gị niile anya,"
