Verse,Text
1,"Bụkuo Chineke bụ ike anyị abụ ọṅụ,"
2,"Bidonụ iti egwu, kụọ ihe iti egwu,"
3,"Fụọnụ opi ike nʼoge ọnwa ọhụrụ,"
4,"nke a bụ iwu dịrị Izrel,"
5,O mere ka o guzosie ike dịka iwu nye Josef
6,“Ewezugala m ibu arọ site nʼubu ha;
7,"Nʼime ihe mgbu unu, unu kpọrọ oku, anapụtara m unu,"
8,"“Nụrụnụ, ndị m, aga m adọ unu aka na ntị,"
9,Unu agaghị enwe chi ndị mba ọzọ nʼetiti unu;
10,Abụ m 
11,“Ma ndị m ekweghị ige m ntị.
12,"Ya mere, ahapụrụ m ha na ndụ isiike ha,"
13,"“Ewoo, a sị na ndị m gaara ege m ntị,"
14,"Ọ gaghị adị anya mgbe m ga-eji ike m, wezuga ndị iro ya site nʼọnọdụ ha."
15,Ndị niile kpọrọ 
16,"Ma a ga-eji ụtụ ọka wiiti kachasị mma, nyejuo unu afọ;"
