Verse,Text
1,"O Chineke, meere m ebere,"
2,"Sachapụ mmehie m niile,"
3,"Nʼihi na amaara m njehie m niile,"
4,"Ọ bụkwa naanị gị ka m mehiere megide,"
5,"Nʼezie, onye mmehie ka m bụ site nʼoge amụrụ m;"
6,"Nʼezie, ị na-achọ eziokwu nʼakụkụ niile zoro ezo;"
7,Were hisọp
8,Mee ka m nụrụ olu obi ụtọ na ọṅụ;
9,"Zopu ihu gị nʼebe mmehie m niile dị,"
10,"Kee obi dị ọcha nʼime m, O Chineke,"
11,"Achụpụla m nʼihu gị,"
12,"Nyeghachikwa m ọṅụ nke nzọpụta gị,"
13,"Mgbe ahụ, aga m enwe ike izi ndị njehie ụzọ gị,"
14,"O Chineke, zọpụta m site nʼikpe ọmụma nke mwụfu ọbara,"
15,"O, Onyenwe m, meghee ọnụ m,"
16,"Ị naghị enwe mmasị nʼaja, ma ọ bụghị ya, agaara m eweta ya."
17,"Aja Chineke chọrọ bụ mmụọ tiwara etiwa,"
18,Ka ọ masị gị inye Zayọn ọganihu;
19,"Mgbe ahụ, a ga-enwe ezi aja,"
