Verse,Text
1,"O Chineke, nụrụ ekpere m,"
2,"ṅaa m ntị, zaakwa m."
3,"nʼihi ihe onye iro m na-ekwu,"
4,Obi m nọ nʼọnọdụ oke ihe mgbu nʼime m;
5,Ịtụ egwu na ahụ ịma jijiji abịakwasịkwala m;
6,"Agwara m onwe m okwu sị, “A sịkwarị na m nwere nku dịka nduru!"
7,"Agaara m efelaga ebe dị anya,"
8,"Agaara m eme ngwangwa gaa nʼebe mgbaba m,"
9,"O Onyenwe anyị, gbagwojuo ndị ajọ omume anya, mee ka ha ghara ịghọta ihe ibe ha na-ekwu,"
10,"Ehihie na abalị, ha na-ejegharị nʼelu mgbidi ya;"
11,A na-ahụta akaọrụ ihe ịla nʼiyi nʼime obodo;
12,"A sị na ọ bụ onye iro ji m eme ihe ọchị,"
13,"Maọbụ gị, nwoke dịka m,"
14,"onye mụ na ya na-enwe mmekọrịta dị ụtọ na mbụ,"
15,Ka ọnwụ bịakwasị ndị iro m na mberede;
16,"Ma akpọkuru m Chineke,"
17,"Nʼụtụtụ, ma nʼehihie, ma nʼabalị,"
18,"Ọ na-agbapụta m, mee ka m ghara imerụ ahụ,"
19,"Chineke, onye nọkwasịrị nʼocheeze ya ruo mgbe ebighị ebi,"
20,"Onye mụ na ya dị na mma na-emegide ndị enyi ya,"
21,Okwu ọnụ ya dị mụrụmụrụ
22,Tụkwasị 
23,"Ma gị, O Chineke, ga-adọtu ndị ajọ omume"
