Verse,Text
1,"Isi okwu dị ebube na-akpali mkpụrụobi m,"
2,"I bụ onye kachasị mma nʼetiti ụmụ mmadụ,"
3,"Kenye mma agha gị nʼukwu gị, gị onye dị ike;"
4,"Nʼebube gị, gaa nʼihu nʼime mmeri,"
5,Ka àkụ gị niile dị nkọ mapuo mkpụrụobi ndị iro niile nke eze;
6,"O Chineke, ocheeze gị ga-adịgide ruo mgbe ebighị ebi,"
7,"Ị hụrụ ezi omume nʼanya, ma kpọọ ihe ọjọọ asị;"
8,Uwe gị niile jupụtara nʼisisi ụtọ nke si na mmanụ
9,Ụmụ agbọghọ eze nọ nʼetiti ndị inyom gị ka a na-asọpụrụ;
10,"Gee ntị, gị nwaagbọghọ, tulee ma nụrụkwa ihe m na-ekwu:"
11,Nʼihi na ịma mma gị ga-eme ka eze chọsie gị ike.
12,Ada Taịa
13,"Adaeze, lee ka o si maa mma dị ukwuu nʼime ụlọ ya;"
14,"Ụmụ agbọghọ ibe ya, ndị na-amaghị nwoke, na-eso ya bịakwute gị;"
15,E ji ọṅụ na obi ụtọ dubata ha;
16,Ụmụ gị ndị ikom ga-anọchi anya nna nna gị;
17,Aga m eme ka echeta ihe banyere gị ruo ọgbọ niile;
