Verse,Text
1,"Gee m ntị, O "
2,"Chebe ndụ m, nʼihi na m na-erubere gị isi;"
3,"meere m ebere, O Onyenwe m,"
4,"Wetara ohu gị ọṅụ, nʼihi na ọ bụ gị, O Onyenwe m,"
5,"Ị bụ onye na-agbaghara ajọ omume na onye dị mma, O Onyenwe m,"
6,O 
7,"Nʼụbọchị nsogbu m, aga m akpọku gị,"
8,"Nʼetiti chi niile, i nweghị oyiri, O Onyenwe m;"
9,"Mba niile i kere ga-abịa nʼihu gị,"
10,Nʼihi na ị dị ukwuu na-arụkwa ọrụ ebube dị iche iche;
11,"Kuziere m ụzọ gị, O "
12,"Aga m eji obi m niile too gị, O Onyenwe anyị, na Chineke m;"
13,Nʼihi na ịhụnanya gị nʼebe m nọ dị ukwuu;
14,"O Chineke, ndị mpako na-emegide m;"
15,"Ma gị, Onyenwe anyị, ị bụ Chineke onye ọmịiko na onye amara,"
16,"Chee m ihu, mekwaara m amara."
17,"Gosi m ihe ịrịbama nke ga-egosipụta ịdị mma gị,"
