Verse,Text
1,Onye ahụ na-ebi nʼebe mgbaba Onye kachasị ihe niile elu
2,Nke a ka m ga-ekwu maka 
3,"Nʼezie, ọ ga-anapụta gị"
4,Ọ ga-eji nku ya kpuchie gị.
5,"Ị gaghị atụ egwu ihe ịtụ oke egwu nke abalị,"
6,"maọbụ ajọ ọrịa na-efe efe, nke na-ejegharị nʼọchịchịrị,"
7,"Puku mmadụ pụrụ ịda nʼakụkụ gị,"
8,Ọ bụ naanị anya gị abụọ ka ị ga-eji hụ
9,"Ọ bụrụ na i mee Onye kachasị ihe niile elu ebe obibi gị,"
10,"mgbe ahụ, ihe ọjọọ ọbụla enweghị ike ịdakwasị gị;"
11,"Nʼihi na ọ ga-enye ndị mmụọ ozi ya iwu banyere gị,"
12,"Ha ga-eji ọbụ aka ha,"
13,"Ị ga-azọkwasị ọdụm na ajụala ụkwụ,"
14,"“Nʼihi na ọ hụrụ m nʼanya, Mụ onwe m ga-agbapụta ya, ka "
15,"Ọ ga-akpọku m, aga m azakwa ya."
16,"Aga m eji ogologo ndụ mee ka afọ ju ya,"
