Verse,Text
1,"Ụwa niile, jirinụ ọṅụ tikuo Chineke!"
2,Bụọ abụ banyere ebube aha ya;
3,"Gwa Chineke okwu sị ya, “Lee ka ọrụ gị niile si dị oke egwu!"
4,Ndị niile bi nʼụwa na-akpọ isiala nye gị;
5,"Bịa lee ihe Chineke mere,"
6,"O mere ka osimiri ghọọ ala akọrọ,"
7,"Ọ na-achị ruo mgbe ebighị ebi site nʼike ya,"
8,"Toonu Chineke anyị, unu mmadụ niile,"
9,"O chebela ndụ anyị,"
10,"Nʼihi na ọ bụ gị, O Chineke, nwara anyị;"
11,"Ị kpọbatara anyị nʼụlọ mkpọrọ,"
12,I kwere ka ndị mmadụ rịa anyị elu;
13,"Aga m e ji aja nsure ọkụ bata nʼime ụlọnsọ ukwu gị,"
14,"nʼihi na nke a bụ ihe m ji ọnụ m kwuo,"
15,"Aga m eji anụ ndị gbara abụba chụọrọ gị aja,"
16,"Bịanụ nụrụ, unu niile na-atụ egwu Chineke;"
17,Eji m ọnụ m kpọkuo ya;
18,"Ọ bụrụ na mmehie na-amasị m nʼime obi m,"
19,"ma Chineke gere ntị nʼezie,"
20,"Otuto dịrị Chineke,"
