Verse,Text
1,Keleenụ 
2,"Ka ụmụ Izrel kwupụta nʼonwe ha sị,"
3,"Ka ndị ezinaụlọ Erọn kwuokwa sị,"
4,Ka ndị niile na-atụ egwu 
5,"Nʼọnọdụ oke ihe mgbu m, akpọkuru m "
6, 
7, 
8,Ọ kachasị mma ịgbaba nʼime 
9,Ọ kachasị mma ịgbaba nʼime 
10,Mba niile gbara m gburugburu
11,"Ha gbara m gburugburu,"
12,"Ha gbara m gburugburu dịka aṅụ,"
13,"Akwaghachiri m azụ, agaara m ada,"
14, 
15,Olu iti mkpu ọṅụ na mmeri
16,Aka nri 
17,"Agaghị m anwụ,"
18, 
19,Megheere m ọnụ ụzọ ama nke ezi omume;
20,Nke a bụ ọnụ ụzọ ụlọnsọ 
21,"Aga m enye gị ekele, nʼihi na ị zara m;"
22,"Nkume ahụ ndị na-ewu ụlọ jụrụ,"
23,nke a bụ ọrụ aka 
24,Nke a bụ ụbọchị 
25,O 
26,"Onye a gọziri agọzi ka onye ahụ bụ, nke na-abịa nʼaha "
27, 
28,"Ị bụ Chineke m, aga m eto gị;"
29,Keleenụ 
