Verse,Text
1,"Nagbibenu ñw e̩ gbalii eju O̩jo̩ kpai Kraist Jisus e-kʼi ache kʼi kajo̩ abo ki deju kpai abo ki ku, kpai, utejugede-wñ kpai ojane̩-wñ: "
2,"e̩ ki fʼakoya o̩la-i ta; e̩ bʼo̩ le iko-wñ, kpai e̩gba ki ma chʼiko-wñ n; dʼu bi one̩, dejuru, dʼugbe̩do̩; e̩do̩ eje̩ kpai o̩la ekone̩ ki nʼuda n. "
3,"Todu iko awa e̩gba kʼamone̩ ma ñʼaje̩ ku ma ko̩ ma o̩la o̩lafia n, ama abu kʼeti-ma ayo̩ ñw o̩la urinyo̩ egbo̩, ma agba amakone̩ e̩wñ jo̩ ñw o̩la-ma teju alu kʼe̩ño̩ e̩wñ ache ma; "
4,"taku ma arʼeti-ma da bʼochochi egbo̩ te̩, oñ ma ana tugbo alo̩ ku ma lo̩. "
5,"Ama i chʼuwe̩, eju-we̩ ki nafe̩rane̩ ef e̩wñ du, e̩ naje̩ kpʼuwa e̩bie̩ne̩ kʼe̩ li, e̩ ki chʼuko̩lo̩ ajuche̩nyo̩, e̩wñ kʼe̩ che ñw one̩ le̩ e̩ nache rʼoji kpa."
6,"Todu ma chane̩ edʼumi dafo dab iche̩bo̩ omi me̩, iko ku ma tʼumi no̩ kʼu lo le̩ lewa me̩. "
7,"U fʼuja e-o̩me̩me̩le̩ le̩ ja kpa, u fʼule-mi ra kpoji, u dejute̩ o̩la e̩do̩ ekono le̩ me̩: "
8,"e-ki bo̩ chʼuloko o̩kpakpa ku ma du te̩ ñwu mi le̩, owñ chʼe-kʼOndu kʼi chʼakajo̩ o̩kpakpa, adu ñwu mi o̩jo̩ le̩; i chʼomi kate i adʼu ñw u n, i adu ñw abo du ku ma fe̩do̩ utejugede-wñ."
9,E̩ nachʼe̩do̩ chacha kʼe̩ wʼugbo mi piopio. 
10,"Todu Dimas hiʼumitinyo̩, abu kʼi fe̩do̩ e̩wñ o̩kpanachi e-fa-i, oñ i le tu Te̩se̩lonaika; Kre̩ske̩ns le tu Galatia, Taito̩s le tu Dalmatia. "
11,"Luku kate dʼugbo mi. E̩ namu Mark du, kʼuwe̩ kpai owñ ki wa; todu i chʼeku ñwu mi nana ugbo e̩wñ eche ñw one̩. "
12,U la fu Taikikus kpuche̩ nyʼE̩fe̩sus. 
13,"E̩gba kʼe̩ wa e̩ mʼukpo afu kʼu to̩no̩ Troas ugbo Karpus le̩ kpʼibuku ki jʼo̩mo̩ ko wa, e-año̩ le̩ ki chi n. "
14,"Ale̩ksanda, agwalo̩ ebije ikpa le̩, dʼe̩bie̩ne̩ nana ña mi; Ondu adu ñw u teju alu kʼuko̩lo̩-wñ de̩. "
15,"Uwe̩ onugo ki fʼo̩la-we̩ de ugbo-wñ, todu i kobʼo̩la kʼa ka nana tabale. "
16,"E̩gba kʼu fʼo̩la-mi ka ejodudu le̩, e̩ne̩ du je̩ tʼumi ubi n, o̩chaka-ma hi umi tinyo̩: O̩jo̩ ki lʼe-le̩ rʼuma n. "
17,"Ondu muda dago kpenyu mi, oñ i dʼukpahiu ñwu mi todu kʼama ki fʼo̩la akoya le̩ ta kpa lef umi, kʼabo uche̩ichi chaka ki gbʼo̩. Oñ i mʼumi gba kwef alu idu le̩. "
18,"Ondu agba mi bʼuko̩lo̩ bibi du te̩, i la ajadu mi tef ojane̩-wñ e-efojale: ojima ki chʼe-wñ tʼogbegbele̩ nyile̩wa. Ami."
19,"E̩ nagwa Priska kpai Akwila, kpai abunyi One̩sifo̩rus. "
20,"Irasto̩s kwogugu Ko̩rint; u tu Trofimus no̩ te̩ Mailitus, i lo̩ ñw owñ n. "
21,"E̩ nachʼe̩do̩chacha kʼe̩ wa tak uwo ki wane̩. Yubulus agwʼe̩, kpai Pude̩ns kpai Linus kpai Klaudia kpʼamo̩maye chaka."
22,Ondu ki dʼugbo afu-we̩. Ufe̩do̩-e̩nyo̩ ki dʼugbo-we̩.
