Verse,Text
1,Po̩l e̩nukpuche̩ Kraist Jisus lef edʼO̩jo̩ e̩do̩ ki dʼO̩jo̩ e̩do̩ lagbo̩ iñmi ki dʼefu Kraist Jisus ku ma kʼo̩la-wñ tane̩ le̩.
2,"Ufe̩do̩-e̩nyo̩ kpʼejumomi kpʼure̩do̩ kwugbo O̩jo̩ Ata kpai Kraist Jisus Ondu-wa, ki tugbo Timoti, o̩ma ufe̩do̩-mi."
3,"Egwa nagwa O̩jo̩ e-kʼu nache akwʼe̩gba amo̩ra-mi, kʼakone̩ o̩la kʼi dʼefu-mi ma dʼe̩wñ gunyʼumi n, alu kʼomi ma kpe̩ke erewa e̩wñ ugbo we̩ ef egbo̩ko̩ kʼu nagbo̩ko̩bʼO̩jo̩ odu kpai o̩ro̩ka n; "
4,"eju ache mi kʼu li uwe̩, abu kʼu cherewa omi aku-we̩ todu kʼuyo̩ ki kʼumi efu; "
5,"narewa e̩do̩ ekono ki ma nʼakoru n ki dʼef uwe̩ le̩; owñ chʼe-ki dʼef oukwo̩-we̩ Lois ejodudu, kpai ef iye-we̩, Yunis; e̩do̩-mi ño̩ mugba ka kʼi laño̩ dʼef uwe̩ ge̩."
6,Tod e-le̩ oñ narʼuwe̩ wa kʼe̩ fʼuna ele ufe̩de̩nyo̩ O̩jo̩ ki dʼef uwe̩ lef o̩wo̩ kʼomi konʼuwe̩ oji le̩ tajo̩. 
7,Todu O̩jo̩ dʼafu e-okpo ñw a n; chai e-ukpahiu kpʼe-ufydo̩ kpʼe-ibe ewane̩.
8,Todule̩ e̩ ki chanyo̩ o̩la ibenu e-Ondu-wa kpai omi kʼu chʼe̩namu-wñ n: ama e̩ nabʼUche̩nyo̩ le̩ li uwa e̩bie̩ne̩ e̩bie̩ne̩ lʼo̩na ukpahiu O̩jo̩ 
9,"kʼi jadu wa, kʼi laño̩ nʼudo̩ kiafo̩ do̩ wa, lʼo̩na alu kʼuko̩lo̩ e-wa de̩ n, chai lʼo̩na ibe e-wñ kʼi ñwatane̩ kpʼufe̩do̩ e̩nyo̩ e-kʼi du ñw a efu Kraist Jisus o̩gba tak iko ogbegbele̩ chane̩, "
10,"fai i la mʼu du tejugede lef ukwotejugede E̩najadu-wa Kraist Jisus kʼi fʼuku gbogili te̩ i laño̩ mʼiñmi kpʼewe eche̩, ejeji-wñ, ko wʼugbo ugane̩ lef Uche̩nyo̩; "
11,ma dʼumi te̩ e-le̩ kʼu chʼe̩natakoya-wñ kpʼe̩nukpuche̩ kpʼakone̩wñ. 
12,"Lef e-le̩ oñ u do̩mo̩ ali uwa e̩wñ-i ge̩. U muda chanyo̩ n, todu u chema e̩ne̩ kʼu ke̩do̩no le̩, e̩do̩-mi laño̩ mugba ka kʼi neke fʼe̩wñ-mi kʼu konyʼowñ o̩wo̩ le̩ de nyʼo̩jo̩ le̩. "
13,E̩ ki mʼuwo̩li o̩la o̩lafia kʼe̩ gbo̩ ugbo mi le̩ ne̩ ef e̩do̩ ekono kpʼufe̩do̩ ki dʼefu Kraist Jisus. 
14,E̩ nade e̩wñ o̩me̩me̩le̩ ku ma konyʼuwe̩ o̩wo̩ le̩ lef Afu Kiafo̩ ki adodo ef uwa le̩.
15,E̩ chema ka kʼabo du ku ma jʼEsia muna ubi bʼumi te̩ me̩; Faige̩lus kpai Hermagonis la jʼef uma. 
16,"Ondu ki li abʼunyi One̩sifo̩rus ejumomi, todabu kʼowñ je̩ ñw o̩la-mi ruko o̩gbe̩, i la chanyo̩ igbaligba ku ma konyʼumi ago n, "
17,"e̩gba kʼi de̩ Rom i la nʼe̩do̩ chacha tejane̩ mi, tak i fʼumi li— "
18,"Ondu kʼi du ñw kʼi fʼejumomi li ugbo Ondu o̩jo̩ le̩, uwe̩ la chema aluka e̩wñ wewe kʼi che ñwu ma E̩fe̩sus nyo̩nyo̩."
