Verse,Text
1,"Taku Jihofa ko̩la ñwu Mose̩s ef aje̩tachi Sainai, ochu ejodudu o̩do̩ ekeji ku ma kwʼoj ane̩ Ijipti dufu, "
2,"i kakini, E̩ ki je̩ ñw abo Israe̩l fʼElaloji de iko-wñ ku ma date̩ le̩. "
3,"O̩jo̩ e̩ke̩gwe̩le̩ ochu-i, e̩gba ane̩, me̩ ki de iko-wñ ku ma date̩ le̩: ame̩ ade alu kʼuhio̩me̩-wñ du de̩, kpai alu ku ma dʼoji o̩la-wñ te̩ le̩. "
4,Oñ Mose̩s ka ñw abo Israe̩l kʼama ki fʼElaloji de. 
5,"Oñ ma fʼElaloji de o̩jo̩ e̩ke̩gwe̩le̩ ochu ejodudu le̩, e̩gba ane̩-wñ, ef aje̩tachi Sainai; teju o̩la du ku Jihofa ñwa ñwu Mose̩s, abe̩le̩ abo Israe̩l che. "
6,"Aboke̩le̩ iche̩ka la jʼo̩mo̩ ku ma ma fe̩ n lugbo oku one̩ʼka, todabe̩le̩ ma ma neke de Elaloji o̩jo̩ le̩ n; oñ ma lewa o̩gba Mose̩s kpai o̩gba Aro̩n o̩jo̩ le̩; "
7,"tak aboke̩le̩ le̩ ka ñw u kakini, O̩la-wa fe̩ n, lugbo oku one̩ʼka, todule̩ e̩wñ chi ku ma fʼubi dʼuwa hi kʼa we eko e̩wñ O̩jo̩ Jihofa wa iko-wñ ku ma date̩ ef abo Israe̩l? "
8,"Taku Mose̩s ka ñwu ma kakini, Me̩ dago ta, kʼu gbo̩ e̩wñ ku Jihofa aka ugbo e-me̩."
9,"Taku Jihofa ka ñwu Mose̩s kakini, "
10,"E̩ naka ñw abo Israe̩l kakini, Iche̩wñ kʼe̩ne̩ du efu-me̩ abe̩k ef o̩lo̩pu o̩lo̩pu-me̩ ma fe̩ n lugbo oku one̩ abe̩k i dʼule̩ o̩najiji; i chaka dʼabe̩le̩ i ade Elaloji ñwu Jihofa kpo̩. "
11,"Ma ade ane̩ o̩jo̩ e̩ke̩gwe̩le̩ ochu ekeji; ma aje̩ manyʼakala ki ma nʼo̩jo̩wu n, kpai e̩wñ ido̩ro̩ ki arikoko. "
12,"Ma atʼe-du no̩ gbʼodudu n, ma la agu achiku-wñ oka che̩ n; alu ku ma kpʼoji o̩la Elaloji le̩ du, abe̩le̩ ama ade. "
13,"Ama e̩ne̩ kʼo̩la-wñ fe̩, kʼi ma la dʼule̩ n, kʼi la we ede Elaloji, ma akʼonugo e̩ne̩ le̩ da bʼef amone̩-wñ te̩, todabu kʼi ma dʼe̩wñ O̩jo̩ wa ñwu Jihofa iko-wñ ku ma date̩ n. E̩ne̩ le̩ ane̩ adure-wñ. "
14,"I la che̩wñ kʼilowa ge̩ne̩ efu-me̩, kʼi dʼe̩ e̩do̩ kʼi ade Elaloji ñwu Jihofa, alu kʼuhio̩me̩ Elaloji de̩, kpai alu ku ma kpʼoji o̩la-wñ te̩, abe̩le̩ i ache; ame̩ ane̩ uhio̩me̩ okate, i chaka chʼilowa, i chaka chʼo̩mane̩."
15,"Tak o̩jo̩ ku ma dʼunyi ugugu le̩ dago, akpa le̩ bʼoji unyi ugugu ma, owñ chʼunyabo ibenu le̩; tak e̩gba ane̩ i dʼoji unyi ugugu le̩ dabe̩ne̩ kʼuna, gbogbo ñw o̩jo̩. "
16,Abe̩le̩ i de̩ pioo; akpa le̩ bʼo ma i la dabe̩ne̩ kʼuna eju odu. 
17,"Oñ e̩gba du ku ma dʼakpa le̩ bʼunyabo le̩ te̩, tak abo Israe̩l kwane̩ ule̩; ugbo kʼakpa le̩ kwodago, o̩mo̩ abo Israe̩l ruru jo̩. "
18,"Jihofa dʼalu ñwu ma oñ ma kwane̩ ule̩, Jihofa la dʼalu ñwu ma oñ ma kworuru jo̩; alu du kʼakpa kpo̩kpe̩ oji unyi ugugu kade, alu le̩ ma jo̩ ef uru-ma. "
19,"Oñ e̩gba kʼakpa le̩ kpo̩kpe̩ oji unyi ugugu o̩jo̩ wewe, mak abo Israe̩l fʼe̩wñ ide ku Jihofa ñwa le̩ de, ma la kwane̩ ule̩ n. "
20,I nʼe̩gba kʼakpa le̩ ajʼo̩jo̩ pe̩ oji unyi ugugu oñ ma kwojo̩ ef uru abu ku Jihofa dʼalu ñwu ma; oñ alu ku Jihofa adʼalu ñwu ma abe̩le̩ ma kwane̩ ule̩-ma. 
21,"I nʼe̩gba kʼakpa le̩ do̩mo̩ akwʼolane̩ nyʼodudu; tak e̩gba ku ma mʼakpa du kwʼo̩mo̩ odudu, ma kwane̩ ule̩-ma, dagba i chʼo̩ro̩kaʼka kpai oduʼka taku ma mʼakpa le̩ du, ma kwane̩ ule̩-ma. "
22,"Dagba i chʼo̩jo̩ meji, dagba ochu, dagba o̩jo̩-wñ ki wewe kʼakpa le̩ kpo̩kpe̩ oji unyi ugugu, kʼi gugu oji-wñ, mak abo Israe̩l kwojo̩ ef uru-ma, ma la kwane̩ ule̩ n; ama e̩gba ku ma mʼu du, ma kwane̩ ule̩. "
23,"Jihofa dʼalu ñwu ma oñ ma kworu jo̩, Jihofa la dʼalu ñwu ma oñ ma kwane̩ ule̩-ma; ma fʼe̩wñ ide Jihofa le̩ de, alu ku Jihofa ñwate̩ lugbo Mose̩s."
