Verse,Text
1,"Tak amo̩ma onobule̩ e-Ze̩lo̩fe̩had, kʼi chʼo̩ma He̩fe̩r, kʼi chʼo̩ma Gilead, kʼi chʼo̩ma Makir, kʼi chʼo̩ma Manasa, ku ma chʼabo akwo̩ra unyi akwo̩ra unyi Manasa o̩ma Jose̩f te̩wa; odu amo̩ma-wñ onobule̩ la ko̩: Mala kpai Noa kpai Hogla kpai Milka kpai Tirza. "
2,"Oñ ma kwodago o̩gba Mose̩s kpai o̩gba E̩leaza, atama kpai o̩gba amidachi, kpai abo o̩gbadu le̩ chaka alugbo̩na unyabo ujeju, ma kakini, "
3,"Ata-wa leku aje̩tachi, i la dʼef abumana ku ma kʼo̩la-ma jeju nyu Jihofa ef abumana Ko̩ra le̩ n, uku kʼi ku muda chʼutod adure e-wñ kʼi ta; i la nʼo̩ma e̩ne̩ke̩le̩ du n. "
4,"E̩wñ chi kʼodu ata-wa alu bʼakwo̩ra unyi-wñ te̩, todabu kʼi ma nʼo̩ma e̩ne̩ke̩le̩ n? E̩ fʼane̩ bu ñw a kʼa ne̩ ef amo̩maye ata-wa."
5,Taku Mose̩s mʼo̩la-ma duwʼo̩gba Jihofa. 
6,"Oñ Jihofa ka ñwu Mose̩s kakini, "
7,"Ochochi, oñ amo̩ma Ze̩lo̩fe̩had ka le̩; uwe̩ ki kʼe̩wñ ogu ñwu ma ku ma ne̩ ef amo̩maye ata-ma; uwe̩ ki la ache kʼama ki je̩ e̩wñ ogu ata-ma. "
8,"Tak uwe̩ aka ñw abo Israe̩l kakini, Iche̩wñ kʼe̩ne̩ kʼi ma nʼo̩ma e̩ne̩ke̩le̩ n leku, e̩gbale̩ ame̩ ache kʼo̩ma-wñ onobule̩ kʼi je̩ e̩wñ ogu-wñ. "
9,"I la che̩wñ kʼi ma nʼo̩ma onobule̩ n, e̩gbale̩ me̩ akʼe̩wñ ogu-wñ ñw amo̩maye-wñ e̩ne̩ke̩le̩. "
10,"I la che̩wñ kʼi ma nʼo̩maye n, e̩gbale̩ ame̩ akʼe̩wñ ogu-wñ ñw amo̩maye ata-wñ e̩ne̩ke̩le̩. "
11,"I la che̩wñ kʼata-wñ ma nʼo̩maye n, e̩gbale̩ ame̩ akʼe̩wñ ogu-wñ ñw efu-wñ o̩pio̩o̩ kʼi dʼef akwo̩ra unyi-wñ, tak e̩ne̩ le̩ ane̩; e-le̩ la achʼuhio̩me̩ kpai oj ajo̩ ku ma du te̩ ñw abo Israe̩l, alu ku Jihofa ñwa ñwu Mose̩s le̩."
12,"Taku Jihofa ka ñwu Mose̩s kakini, Mute̩gu nyʼoj uwo Abarim-i, kʼe̩ go ane̩ kʼomi ko ñw abo Israe̩l. "
13,"Tak e̩gba kʼe̩ fʼu li, ma ñʼadu we̩ onugo nyʼugbo abo-we̩ ge̩, alu ku ma dʼAro̩n o̩maye-we̩ le̩; "
14,"todabu ku me̩ lañu rʼo̩la kʼu nʼalu-mi ka aje̩tachi Zin le̩, owñ chʼef uja abo̩gbadu le̩, kʼe̩ che kʼomi ki fo̩ eju-ma ugbo omiofo le̩. (E-le̩ la chʼomi Me̩riba e-Kede̩sh ef aje̩tachi Zin le̩.) "
15,"Taku Mose̩s ka ñwu Jihofa kakini, "
16,"Jihofa, kʼi chʼO̩jo̩ amafu o̩re̩la du, kʼi nachi one̩ kʼabo o̩gbadu-i ki jʼef o̩wo̩-wñ, "
17,"kʼi atʼuma o̩gba alo, kʼi ñʼatʼuma o̩gba awa ge̩, kʼi ane̩ ma lo, kʼi ane̩ ma wa; todu kʼabo o̩gbadu Jihofa-i ki we edab ame̩wño̩re̩ egini ku ma ma nʼadejute̩ ma n. "
18,"Taku Jihofa ka ñwu Mose̩s kakini, Mu Jo̩shua o̩ma Nun du, owñ chʼe̩ne̩ kʼAfu dʼefu-wñ le̩, kʼe̩ la dʼo̩wo̩-we̩ nʼo oji; "
19,"e̩ je̩ ñw u dago o̩gba E̩leaza atama, kpai o̩gba abo o̩gbadu le̩ chaka, tak e̩ fʼuko̩ te̩ ñw u eju-ma. "
20,"Tak uwe̩ ki bʼojima e-we̩ nʼowñ oji, kʼabo o̩gbadu abo Israe̩l chaka ki gbʼo̩la-wñ gbo̩. "
21,"Tak i adago o̩gba E̩leaza atama, kʼi atene tod uwñ o̩gba Jihofa alu kʼUrim akpʼoji ajo̩: i ka, ma adufu, i ka, ma awa. Owñ che Jo̩shua kpai abo Israe̩l chaka manyʼu, owñ chʼabo o̩gbadu le̩ chaka. "
22,"Taku Mose̩s che alu ku Jihofa ñwa ñw u; i mu Jo̩shua du, oñ i je̩ ñw u dago o̩gba E̩leaza atama kpai o̩gba abo o̩gbadu le̩ chaka, "
23,"tak i mʼo̩wo̩ ko nʼo oji, oñ i fʼuko̩ te̩ ñw u alu ku Jihofa ka lefu Mose̩s le̩."
