Verse,Text
1,"Tak e̩gba ku Belam li ki nyo̩ Jihofa eju kʼi de̩nyo̩ ñw Israe̩l, i le kpai e̩wñ ifa-wñ alu kʼi te̩tale akwoubi n, i muda f ʼeju daru o̩wo̩ aje̩tachi. "
2,"Taku Belam chi eju-wñ nyʼate̩, oñ i li abu kʼIsrae̩l ru ru jo̩ o̩lo̩pu o̩lo̩pu-ma, tak Afu O̩jo̩ lewʼo̩la-wñ, "
3,"oñ i mʼita-wñ du nʼalu akpa kakini,"
4,"owñ kʼi agbʼo̩la kʼO̩jo̩ aka,"
5,"Gʼabu kʼunyabo-we̩ nyo̩, O Jeko̩b,"
6,"I chʼetalajo̩ dabe̩ne̩ kʼo̩go̩ o̩go̩,"
7,"Omiofo acha kwef otube̩ otube̩-wñ,"
8,O̩jo̩ ko ma kwʼIjipti wa-i;
9,"I hi e̩do̩ mane̩, i kwodachi dab idu,"
10,"Tak uwe̩do̩ Bele̩k mutajo bu Belam ma, oñ i dʼo̩wo̩ fi o̩wo̩ kpakpakpa; oñ Bele̩k ka ñw Belam kakini, Omi do̩ uwe̩ wa kʼe̩ nama ñw ame̩nebi-mi, e̩ go, uwe̩ la kadua ñw ma onu me̩ta-i. "
11,"Todule̩ e̩ nara dabi tʼe̩gu-we̩ ke; u ka ku nadʼuwe̩ nyo̩gba tef ojima inaina; e̩ la go, Jihofa fʼuwe̩ fa ubi bʼojima le̩ te̩. "
12,"Taku Belam ka ñw Bele̩k kakini, Omi ño̩ ka ñw amonuche̩-we̩ kʼe̩ kpe̩ wʼugbo mi kakini, "
13,"Dagba ku Bele̩k ki kʼajifa kpai o̩jamalia e̩ko̩ unyi-wñ ñw mi, u ma neke daba o̩la ku Jihofa nʼalu-wñ ka, kʼu nache e̩nyo̩ abe̩k e̩bie̩ne̩ kpai e̩do̩ e-mi n? E̩wñ ki Jihofa ka, i chʼe-le̩ naka n? "
14,"I la chʼifai, go nanyʼugbo abo-mi; lewa, kʼu nadu ne̩rʼuwe̩ eju alu kʼamone̩-i ache amone̩-we̩ o̩jo̩ otitala. "
15,"Tak i mʼita-wñ du tʼalu akpa kakini,"
16,"owñ kʼi agbʼo̩la kʼO̩jo̩ ka,"
17,"U cheli owñ, i muda chʼabajo̩-i n;"
18,"Tak abomune̩ ane̩ Ido̩m,"
19,"Oñ ene̩ʼka kʼi kwefu Jeko̩b anʼo̩da,"
20,"Tak i go Amale̩k, oñ i mʼita-wñ lu nʼalu akpa, kakini,"
21,"Tak i kejuru e̩ne̩ Ken le̩, oñ i mʼita-wñ du nʼalu akpa, kakini,"
22,"I chaka dabe̩le̩, e̩ne̩ Ken achihi rinyo̩."
23,"Tak i mʼita-wñ du nʼalu akpa kakini,"
24,O̩ko̩ o̩ko̩ muda akwo o̩lʼomi Kitim wa kʼi che Ashe̩r kpai Ebe̩r o̩bata;
25,"Taku Belam kwane̩, i le owñ, i la mudabi tʼe̩gu-wñ; oñ Bele̩k ño̩ le e-wñ ge̩."
