Verse,Text
1,Tak abo o̩gbadu le̩ chaka chʼomu-ma nyʼate̩ kwa taa; oñ amone̩ le̩ raku odu o̩jo̩ le̩. 
2,"Tak abo Israe̩l chaka kwokeñmini nyu Mose̩s kpai Aro̩n o̩la, o̩gbo̩ abo o̩gbadu le̩ du ka ñwu ma kakini, O, a ma leku ane̩ Ijipti! Abe̩k a ma leku aje̩tachi-i, i ma me̩! "
3,"E̩wñ chi ku Jihofa ako wa wʼoj ane̩-i, kʼa ku ñw o̩kwo̩chageli? Amo̩ya-wa kpai abo-wa egini amud e̩wñ aluje̩ ñwu ma; i me̩ ñw a kʼa mudabi tʼIjipti n?"
4,"Taku ma ka ñw o̩la-ma kakini, A ki mʼe̩ne̩ʼka du chʼagboji-wa, kʼa mudabi tʼIjipti. "
5,Taku Mose̩s kpai Aro̩n lewa fiʼane̩ o̩gba ujeju o̩gbadu abo Israe̩l le̩ chaka. 
6,"Oñ Jo̩shua o̩ma Nun kpai Kele̩b o̩ma Jefune, ku ma jʼef abo ku ma tu ane̩ le̩, fʼe̩wñ o̩la-ma fana, "
7,"oñ ma ka ñw o̩gbadu abo Israe̩l chaka kakini, Ane̩ kʼa lale gu efu-wñ du kʼa fu tu le̩, chʼane̩ ki nyo̩ tabale. "
8,"Iche̩wñ kʼa nyo̩ Jihofa eju, mak i ako wa wʼef ane̩-i, oñ i adʼu ñw a; ane̩ ugbo kʼomi e̩nya kpai iño̩ acha dab aji i che. "
9,"Me̩ ki muda rʼe̩re̩ ubi ñwu Jihofa n; me̩ ki la railo abo ane̩ o̩mo̩ n, todu ama chʼuje̩wñ-wa; olubo̩-ma kwo bʼuma oji te̩ me̩, Jihofa la dʼugbo e-wa; me̩ ki railo ma n. "
10,Ama abo o̩gbadu le̩ chaka ka ku ma kʼokuta ro̩ do ma.
11,"Oñ Jihofa ka ñwu Mose̩s kakini, Gbogbo nyʼe̩gba oñ amone̩-i ado̩ mi rʼibe̩te̩? Gbogbo nyʼe̩gba oñ ma ako̩ edʼo̩la-mi rʼochochi kade? Ujiwe du kʼu chaka che efu-ma le̩. "
12,"Nanʼe̩wñ ibi agwo ma da, u ñʼaje̩ ñwu ma je̩ ogu-mi ge̩ n, oñ u nadʼuwe̩ che uche̩ichi amone̩ ki tʼuma le kʼi ño̩ nʼukpahiu tʼuma le ge̩."
13,"Mose̩s muda ka ñwu Jihofa kakini, E̩gbale̩ abo Ijipti agbʼo̩; todu uwe̩ nʼukpahiu e-we̩ kʼamone̩-i kwefu-ma wa, "
14,"taku ma adʼu ka ñw abo ane̩ emi. Ama gbo̩ ka kʼuwe̩, Jihofa, dʼalumeji amone̩-i me̩; todu eju kparʼeju oñ ma liʼuwe̩, O Jihofa, akpa-we̩ la dago abʼuma ma, oñ uwe̩ dʼef akpa ki dago waala o̩ro̩ka kpai ef una ki dago waala odu atʼuma o̩gba. "
15,"I la che̩wñ kʼe̩ fʼamone̩-i kpa alu kate, e̩gbale̩ abo uche̩ichi uche̩ichi ku ma gbo̩ uwohi-we̩ akakini, "
16,"Todabu ku Jihofa ma neke kʼamone̩-i nyʼane̩ kʼi go̩ ñwu ma le̩ n, todule̩ i mʼuma ko kpa ef aje̩tachi-i. "
17,"Ifai le̩, nagbo̩ko̩bʼe̩, ukpahiu Ondu ki nana, alu kʼe̩ ka tane̩ le̩ kakini, "
18,"Jihofa ache̩du e̩we̩do̩, ufe̩de̩nyo̩-wñ la tabale, i atʼudu kʼone̩ fe̩ kpai ada kʼi je̩ no̩ ñw u, i muda anʼugbo du kʼi adale ñw e̩ne̩ kʼi fʼabi je̩ n, i adʼudu kʼamata fe̩ nʼamo̩ma-ma oji gbogbo nyʼo̩gba o̩gba e̩ke̩ta kpai e̩ke̩le̩. "
19,"Nagbo̩ko̩bʼe̩ kʼe̩ tʼudu kʼamone̩-i fe̩ le̩ no̩, alu kʼunana ufe̩de̩nyo̩-we̩ de̩, kpai alu kʼe̩ te̩tato̩no̩ ñw amone̩-i akwo Ijipti gbogbo wʼifai."
20,"Taku Jihofa kakini, U tʼo̩ no̩ alu kʼe̩ ka le̩ me̩; "
21,"ama alu du ki de̩, oji-mi, kpai alu kʼef ile̩-i du ako̩ ñw ojima Jihofa, "
22,"todabu kʼabo-i chaka fʼojima-mi li, kpai ujiwe-mi kʼu che ef Ijipti kpai e-ef aje̩tachi-i, ku ma ño̩ jʼumi ma onu me̩gwa-i, ku ma ma la gba omu-mi gbo̩ n, "
23,i nʼugbo du kʼejuma adʼane̩ kʼu go̩ ñw amata-ma n; e̩ne̩ du ef abo ku ma che̩de̩te̩-mi le̩ aliʼu n. 
24,"Chai adu-mi, Kele̩b, todabu kʼowñ nʼafu omune̩ ojoji efu-wñ, kʼi la tʼumi ubi ogbolo, owñ le̩ nadu wa oj ane̩ ugbo kʼi nyi le̩; ugbe̩-wñ la anʼane̩ le̩. "
25,"Abo Amale̩k kpai abo Kenan la dodo ef o̩go̩ le̩, todule̩ me̩ mudabi ku me̩ kʼe̩re̩ nyʼule̩-me̩ ku me̩ lʼo̩na Ohimini Ekpikpa le̩ nyʼef aje̩tachi o̩na."
26,"Taku Jihofa ka ñwu Mose̩s kpai Aro̩n, kakini, "
27,"Gbogbo nyʼe̩gba oñ abo o̩gbadu e̩bie̩ne̩-i akeñmini nyʼumi o̩la kade ta? Omi te̩tagbʼeñmini abo Israe̩l, owñ chʼe-ku ma ka nyʼumi o̩la le̩. "
28,"E̩ naka ñwu ma kakini, Oji-mi, Jihofa ka-i, alu ku me̩ ka kʼeti-mi gbo̩ le̩, alu le̩ nache me̩ chuu; "
29,"oku-me̩ awane̩ ef aje̩tachi-i; i nʼe̩ne̩ du ef abo ku ma kʼuma aluka chaka, owñ chʼaluka-me̩ du akwo o̩do̩ ogu nyʼate̩to̩gba-wñ, ku me̩ keñmini nyʼumi o̩la le̩, "
30,"ñʼawʼoj ane̩ e-kʼomi dʼo̩wo̩-mi nyate̩ ka kʼomi aje̩ ñwu me̩ dodo o̩mo̩ n, chai Kele̩b, o̩ma Jefune kpai Jo̩shua o̩ma Nun. "
31,"Ama i chʼe-abo-me̩ egini-i, kʼame̩ ka kʼama amud e̩wñ aluje̩ ñwu ma, abo le̩ nako wʼoj ane̩ le̩, ama la ama ane̩ e-kʼame̩ chʼe̩de̩te̩-wñ-i. "
32,"I muda chʼe-ame̩, oku-me̩ awane̩ jʼef aje̩tachi-i. "
33,"Oñ amo̩ma-me̩ atale aje̩tachi-i dab amadide ame̩wño̩re̩ o̩do̩ o̩gbo̩ meji, ma la anʼadu e̩wñtuñ-me̩, gbogbo tak oku-me̩ lenyo̩ rʼeju ef aje̩tachi-i. "
34,"Aluka o̩jo̩ ku me̩ je̩ ku me̩ tu ane̩ le̩, owñ chʼo̩jo̩ o̩gbo̩ meji, alu le̩ o̩do̩ʼka akoji o̩jo̩ʼka, oñ ame̩ ane̩ udu-wñ, owñ chʼo̩do̩ o̩gbo̩ meji, taku me̩ ama ubi edagbo̩ e-mi. "
35,"Omi, Jihofa, ka me̩, e̩wñ le̩ nache abo o̩gbadu e̩bie̩ne̩ ku ma jeju nyu mi o̩la-i chuu: ma alenyo̩ rʼeju ef aje̩tachi-i, o̩mo̩ ma la aku."
36,"Tak aboke̩le̩ ku Mose̩s kpe̩ nyʼatu ane̩ le̩, ku ma mudabi wa aje̩ ñw abo o̩gbadu le̩ chaka keñmini nyʼu lugbo ohi e̩bie̩ne̩ ane̩ le̩ ku ma duwa, "
37,"aboke̩le̩ ku ma kʼohi e̩bie̩ne̩ ane̩ le̩ wa, leku ñw atulubo̩ eju Jihofa. "
38,Jo̩shua o̩ma Nun kpai Kele̩b o̩ma Jefune muda bo̩ udeju ef aboke̩le̩ ku ma nyʼatu ane̩ le̩.
39,"Oñ Mose̩s kʼo̩la-i ñw abo Israe̩l chaka, tak amone̩ le̩ kwodaido̩ ololo."
40,"Oñ ma takpa kwane̩ odudu, ma la mute̩gu tʼoj ane̩ uwo o̩mo̩, ma kakini, Go, a jʼemi me̩, a anyʼugbo ku Jihofa katane̩ ñw a le̩; todu a dure me̩. "
41,"Taku Mose̩s kakini, E̩wñ chi ku me̩ jʼadaba o̩la ku Jihofa nʼalu-wñ ka le̩ fai ke? I anʼoji n. "
42,"Me̩ ki te̩gu nyʼo̩mo̩ n, todu Jihofa dʼefu-me̩ n, ku ma we egwo me̩ da rʼo̩gba ame̩nebi-me̩. "
43,"Todu abo Amale̩k kpai abo Kenan jʼo̩gba-me̩ omo, oñ o̩kwo̩chageli agwo me̩ da jʼane̩, todabu ku me̩ mudabi bʼetu Jihofa ubi te̩, todule̩ Jihofa ma ñʼadʼugbo me̩ n, "
44,"Ma la fʼibenu je̩ oñ ma mute̩gu tʼoj uwo uwo le̩; akpati alo Jihofa, kpai Mose̩s muda kwef uru le̩ dufu n. "
45,"Tak abo Amale̩k kpai abo Kenan ku ma dodo oj ane̩ uwo le̩ mugwo̩ru wa agwo ma da, ma la nʼuma ule gbogbo wa Horma."
