Verse,Text
1,"Oñ Jihofa ka ñwu Mose̩s kakini, "
2,"E̩ nañwa ñw amo̩ma Israe̩l ku ma kʼekpo o̩lif hiolo e-ku ma de̩ wa ñw e̩ tod agege le̩, kʼi je̩ ñw ugane̩ mʼane̩ ne̩ o̩ko̩ko̩lo̩. "
3,"Aro̩n afʼu te̩ru jo̩ ejo̩do̩da ukpo ugbeju e-ibenu ef unyabo ujeju o̩gba Jihofa, akwo ej ane̩ gbogbo nyʼodudu o̩ko̩ko̩lo̩; uhio̩me̩ ogbegbele̩ gbogbo nyʼo̩hio̩gu-me̩ i che. "
4,I akʼagege-wñ te̩ru jʼoji akete o̩jamalia hiolo o̩gba Jihofa le o̩ko̩ko̩lo̩.
5,Tak e̩ mʼomu te̩ke̩te̩ke̩ du kʼe̩ fʼakala me̩gweji de̩; ukpe̩gwa meji ajʼef akalaʼka. 
6,"Tak e̩ kʼo jo̩ oj itebulu o̩jamalia hiolo kʼi dʼo̩gba Jihofa le̩ o̩gba o̩gba meji, e̩fa-wñ chʼo̩gbaʼka. "
7,"Tak uwe̩ ki du frankinse̩ns hiolo nʼoji o̩gba meji le̩, todu kʼi manyʼuje̩wñ le̩ kʼi chʼe̩wñ urewa ku ma ko wa ñwu Jihofa lugbo una. "
8,"O̩jo̩ uñmi du i a te̩ru jo̩ o̩gba Jihofa o̩ko̩ko̩lo̩, todu amo̩ma Israe̩l; alo ogbegbele̩ i che. "
9,"E-le̩ la achʼe-Aro̩n kpai amo̩ma-wñ e̩ne̩ke̩le̩; oñ ma aje̩ ugboʼka kiafo̩, todu i chʼe̩wñ efo̩ e-e̩fo̩ ñw owñ kwef e̩wñ ku ma kowa ñwu Jihofa lugbo una; uhio̩me̩ ogbegbele̩ i che."
10,"Tak e̩ne̩ʼka kʼiye-wñ chʼabo Israe̩l, kʼata-wñ la chʼabo Ijipti, kwodufu nyef amo̩ma Israe̩l; oñ o̩ma onobule̩ Israe̩l le̩ kpai e̩ne̩ Israe̩lʼka kʼuja bʼo̩la-ma ef uru le̩, "
11,"tak o̩ma e-onobule̩ Israe̩l le̩ chakpabie̩ Odu le̩, oñ i fʼina bʼu. Taku ma mʼu du wʼugbo Mose̩s. Odu iye-wñ la ko̩ Shelomit, o̩ma Dibri ef abo o̩lo̩pu Dan. "
12,Oñ ma fʼu dahi te̩ ku ma gbo̩ oji-wñ kwʼalu Jihofa.
13,"Taku Jihofa ka ñwu Mose̩s kakini, "
14,"Mʼe̩ne̩ kʼi bina le̩ du dufu wʼo̩do̩da uru-i; oñ e̩ne̩ du kʼi gbʼo̩, ma ki kʼo̩wo̩-ma nʼoji-wñ, tak abo o̩gbadu-i chaka ki kʼokuta ro̩ dʼowñ. "
15,"E̩ ño̩ ka ñw amo̩ma Israe̩l kakini, E̩ne̩ du kʼi fʼO̩jo̩-wñ bina anʼudu adure-wñ. "
16,"Oñ e̩ne̩ kʼi achʼakpabie̩ odu Jihofa, ekpa ma akpa e̩ne̩ le̩, abo ujeju-i chaka arʼokuta ñw u chuu; alu ku ma che o̩mane̩ ma ñʼache ilowa ge̩, e̩gba kʼi fʼakpabie̩ Odu le̩ che, ma adʼu kpa. "
17,"E̩ne̩ ki la fʼone̩ gwo kʼi leku, ma adʼu kpa chuu. "
18,"E̩ne̩ du kʼi la fʼe̩la abe̩re̩me̩le̩ gwo kʼi leku adʼakoji-wñ ñw e̩ne̩ ki nʼe̩ ge̩, oji akoji oji. "
19,"I la che̩wñ kʼone̩ fʼekeji-wñ nyʼo̩lo̩, alu kʼi chʼe̩ne̩ le̩, alu le̩ ma achʼo, "
20,"e̩guche̩ akoji e̩guche̩, eju akoji eju, enyi akoji enyi; alu du kʼi fʼone̩ nyʼo̩lo̩, alu le̩ ma achʼo. "
21,E̩ne̩ kʼi fʼe̩la abe̩re̩me̩le̩ kpa adʼakoji-wñ wa; oñ e̩ne̩ kʼi fʼone̩ kpa ma akpa e̩ne̩ le̩. 
22,"Oji ajo̩-wñ ugbo me̩ achʼokate alu ki de̩ ñw ilowa abe̩le̩ i ade̩ ñw o̩mane̩ ge̩; todu omi, Jihofa O̩jo̩-me̩, de̩. "
23,"Taku Mose̩s ka ñw amo̩ma Israe̩l; oñ ma mʼe̩ne̩ kʼi bina le̩ du kwef uru dufu, ma la kʼokuta ro̩ dʼo. Abe̩le̩ amo̩ma Israe̩l la che alu ku Jihofa ñwa ñwu Mose̩s."
