Verse,Text
1,"Jihofa la nomudala do̩ Mose̩s, oñ i dʼef unyabo le̩ ako̩la ñw u, kakini, "
2,"E̩ nako̩la ñw amo̩ma Israe̩l, kʼe̩ ka ñwu ma kakini, E̩gba kʼe̩ne̩ke̩le̩ du efu-me̩ dʼe̩wñ O̩jo̩ wa ñwu Jihofa, me̩ adʼe̩wñ O̩jo̩-me̩ le̩ kwef ame̩la abe̩re̩me̩le̩ abe̩k okuno̩ abe̩k ame̩wño̩re̩ egini wa ñw u."
3,"I la che̩wñ kʼe̩wñ O̩jo̩-wñ chʼe̩wñ kʼi du kwef amokuno̩ wa gujo, mak o̩ko̩ ki mufu i adu wa; oñ i adʼu wa alugbo̩na unyabo ujeju, alu ki anyo̩ ñw u eju Jihofa; "
4,"tak i adʼo̩wo̩-wñ nʼoji e̩wñ iche̩bo̩ e̩gujo kʼi duwa le̩, oñ e-le̩ anyʼo̩ eju kʼi chʼe̩wñ uboma todu-wñ. "
5,"Tak i adʼo̩mokuno̩ le̩ kpa o̩gba Jihofa; oñ amo̩ma Aro̩n e̩ne̩ke̩le̩, amatama le̩, anʼe̩bie̩ le̩ wa ku ma ta fio̩ ubo̩ iche̩bo̩ kʼi dʼalugbo̩na unyabo ujeju le̩ daka. "
6,Oñ i anʼaño̩ e̩la iche̩bo̩ e̩gujo le̩ kʼi fʼu kpanya jo̩. 
7,"Tak amo̩ma Aro̩n atama le̩ akʼuna jʼoj ubo̩ iche̩bo̩, ma la atʼiji jo̩ oj una le̩; "
8,"tak amo̩ma Aro̩n, amatama le̩, akʼe̩la le̩ jo̩ oji-wñ aro̩ne aro̩ne, owñ chʼoji-wñ kpai ula-wñ, oj iji ki jʼoj una ki dʼoji ubo̩ iche̩bo̩ le̩; "
9,"i muda anʼomiofo gwe̩ ifi-wñ kpai e̩re̩-wñ. Tak atama agu o̩gbo̩dudu-wñ jo oj ubo̩ iche̩bo̩ le̩, kʼi chʼe̩wñ iche̩bo̩ e̩gujo, owñ chʼe̩wñ ku ma duwa lʼugbo una kʼi akpo ru Jihofa."
10,"I la che̩wñ kʼe̩wñ O̩jo̩-wñ kʼi du wa kʼi chʼiche̩bo̩ kwef ame̩wño̩re̩ egini owñ chʼamala abe̩k amewo, mak o̩ko̩ kʼi mufu i aduwa. "
11,"Tak i adʼu kpa o̩la ubo̩ iche̩bo̩ o̩wo̩ o̩pata ate̩ o̩gba Jihofa, oñ amo̩ma Aro̩n, amatama, atʼe̩bie̩-wñ fio̩ ubo̩ iche̩bo̩ le̩ daka. "
12,"Tak i akpanya jo̩ manyʼoji-wñ kpai ula-wñ, oñ atama le̩ akʼo̩gbo̩dudu-wñ wa te̩re̩ jʼoji iji ki dʼoj una kʼi jʼoj ubo̩ iche̩bo̩ le̩; "
13,"i muda anʼomiofo gwe̩ ifi-wñ kpai e̩re̩-wñ. Oñ atama le̩ akʼo̩gbo̩dudu-wñ wa kʼifʼu gujo oj ubo̩ iche̩bo̩ le̩; e̩wñ iche̩bo̩ e̩gujo i che, owñ chʼe̩wñ eduwa lʼugbo una kʼi akpo ru Jihofa."
14,"I la che̩wñ kʼe̩wñ O̩jo̩ kʼi aduwa ñwu Jihofa chʼame̩we̩ e̩gujo ñw u, mak amikede abe̩k amo̩mo̩ke̩te̩be̩ chʼe̩wñ O̩jo̩ kʼi ako wa. "
15,"Tak atama adʼe-le̩ʼka wʼugbo ubo̩ iche̩bo̩, oñ i amʼoji-wñ lida, tak i agujo oj ubo̩ iche̩bo̩ le̩; oñ e̩bie̩-wñ awelo wʼane̩ akolo ubo̩ iche̩bo̩; "
16,"oñ i amʼujo̩kanyi-wñ kpai edudu-wñ ko kʼi dʼu rikpolo tʼane̩ e̩re̩ ubo̩ iche̩bo̩ o̩wo̩ olodudu-wñ, uña elulu le̩. "
17,"I agwo̩nyu ika-wñ meji kʼi fʼu fana, i muda afana nyane̩ kpa n. Tak atama agu e-le̩ jo oj ubo̩ iche̩bo̩, oj iji ki jʼoj una le̩; e̩wñ iche̩bo̩ e̩gujo i che, owñ chʼe̩wñ eduwa lʼugbo una kʼi akpo ru Jihofa."
