Verse,Text
1,"Taku Jihofa ka ñwu Mose̩s kakini, E̩ nako̩la ñw amatama, amo̩ma Aro̩n le̩, kʼe̩ ka ñwu ma kakini, E̩ne̩ du ki fʼo̩la-wñ daji tod abo ki ku ef abo-wñ n; "
2,"chai tod efu-wñ kʼi me̩rʼu anane̩, owñ chʼiye-wñ kpai ata-wñ kpai o̩ma-wñ e̩ne̩ke̩le̩ kpai o̩ma-wñ onobule̩ kpai o̩maye-wñ e̩ne̩ke̩le̩ "
3,"kpai o̩maye-wñ onobule̩ e-kʼi ma mʼe̩ne̩ke̩le̩ n, (kʼi me̩rʼu anane̩, kʼi ma nʼo̩ko̩ mama ta n; i neke dʼo̩la-wñ ji tod uwñ). "
4,Abu kʼi chʼodu amone̩-wñ i adʼo̩la-wñ ji kʼi kpʼo̩la-wñ bie̩ n. 
5,"I la nʼugbo du ku ma la akpe̩te̩ oji yeele n, ma ala o̩wo̩ meji ilagba-ma n, ma la akʼo̩re̩la-ma da re n. "
6,"Ama ki fo̩ ñw O̩jo̩-ma, ma ki la kpʼodu O̩jo̩-ma bie̩ n; todu ma kʼe̩wñ iche̩bo̩ wa ñwu Jihofa lugbo una, owñ chʼuje̩wñ O̩jo̩-ma; todule̩ ama afo̩. "
7,Ma adʼajo̩ko̩ abe̩k e̩ne̩ ku ma fʼu kpabie̩ chʼo̩ya n; ma anʼonobule̩ kʼo̩ko̩-wñ ko̩ n: todu atama afo̩ ñw O̩jo̩-wñ. 
8,"Todule̩ uwe̩ achʼo kʼi fo̩; todu uje̩wñ e-O̩jo̩-we̩ i ako wa ñw u le̩: i afo̩ ñw e̩; todu omi, Jihofa kʼu naje̩ ñwu me̩ fo̩, omi afo̩ ge̩. "
9,"I la che̩wñ kʼo̩ma onobule̩ atamaʼka fʼo̩la-wñ kpabie̩ ugbo o̩ko̩ eje̩, mak ata-wñ i bie̩ le̩; ma anʼuna fʼu gujo rinyo̩."
10,"Agboji amatama ki tʼo̩gba ef amo̩maye-wñ, e-ku ma fʼekpo ku ma ba tʼo̩la le̩ danyʼu oji, ku ma la kʼe̩wñ nyʼu o̩wo̩ e̩ko̩ kʼi kʼe̩wñ o̩la le̩ nyʼo̩la, owñ le̩ atʼiloji-wñ no̩ chukuchuku n, i la afʼe̩wñ o̩la-wñ na n; "
11,"i anyʼejefu ugbo kʼoku one̩ de̩ n, i la adʼo̩la-wñ ji tod ata-wñ abe̩k iye-wñ n; "
12,"i ñʼakwef uña kiafo̩ dufu n, i la afʼuña kiafo̩ e-O̩jo̩-wñ bie̩ n; todu e̩date̩ e-ekpo eba tʼoji e-O̩jo̩-wñ le̩ dʼo̩la-wñ: omi Jihofa de̩. "
13,Onobule̩ ki ma mʼe̩ne̩ke̩le̩ n i ane̩ chʼo̩ya. 
14,"O̩ya-ukuo̩ko̩ abe̩k e-kʼo̩ko̩-wñ ko̩ abe̩k e-ku ma fʼu kpabie̩ abe̩k ajo̩ko̩, abo e-le̩ i ane̩ n; chai onobule̩ kʼi ma mʼe̩ne̩ke̩le̩ n, kʼi chʼabo o̩lo̩pu e-wñ, e-le̩ i ane̩ chʼo̩ya, "
15,"todu kʼi wʼe efʼugbe̩-wñ bie̩ ef amone̩-wñ, todu omi che Jihofa kʼu naje̩ ñw u afo̩."
16,"Taku Jihofa ka ñwu Mose̩s kakini, "
17,"E̩ naka ñw Aro̩n kakini, Gbogbo nyʼo̩hio̩gu-me̩, e̩ne̩ du kʼi dʼef ugbe̩-we̩ kʼi chʼe̩no̩lo̩ kʼi te̩me̩ru kʼi kʼuje̩wñ e-O̩jo̩-wñ wa n. "
18,"Todu e̩ne̩ du kʼi che kʼi chʼe̩no̩lo̩ ate̩me̩ru n, afeju abe̩k achika abe̩k e̩ne̩ kʼeju-wñ nyo̩lo̩ abe̩k e̩ne̩ kʼe̩gwagwunubi dʼo̩la-wñ, "
19,"abe̩k e̩ne̩ kʼe̩re̩-wñ abe̩k o̩wo̩-wñ guche̩, "
20,"abe̩k abuke abe̩k o̩di abe̩k e̩ne̩ kʼeju-wñ awo̩ abe̩k e̩ne̩ kʼi chʼabikwa, abe̩k e̩ne̩ kʼo̩la-wñ chemʼeikpa abe̩k e-kʼeikpa-wñ mukpo̩fo̩; "
21,"e̩ne̩ du kʼi chʼugbe̩ Aro̩n, atama le̩, kʼi chʼe̩no̩lo̩ re ate̩wa kʼi kʼe̩wñ wa ñwu Jihofa lugbo una n; abu kʼi chʼe̩no̩lo̩ i ate̩me̩rʼu kʼi kʼuje̩wñ O̩jo̩-wñ wa ñw u n. "
22,"I aje̩ uje̩wñ e-O̩jo̩-wñ, tʼe-efo̩ e-efo̩ le̩, kpai e̩wñ kʼi afo̩ ofo, "
23,"i muda anyʼejefu ukpo ugbeju le̩ n; i la ate̩me̩rʼubo̩ iche̩bo̩ n, todabu kʼi chʼe̩no̩lo̩; kʼi we efʼe̩wñ-mi kiafo̩ bie̩: todu omi che Jihofa kʼu naje̩ ñwu ma fo̩. "
24,"Abe̩le̩ Mose̩s ko̩la ñw Aro̩n, kpai amo̩ma-wñ e̩ne̩ke̩le̩, kpai amo̩ma Israe̩l chaka."
