Verse,Text
1,"Go abu kʼo̩jamalia de̩ chunuu,"
2,"Amo̩ma Zayo̩n e-akoko le̩,"
3,I chaka chʼamogbemgbem ma dʼe̩nya te̩
4,Ukpalu o̩ma ki añmʼe̩nya
5,Abo ku ma te̩tajʼuje̩wñ e̩nyo̩
6,Todu udu kʼo̩ma onobule̩ abo-mi fe̩
7,Abo-wñ ki chʼe̩daru fe̩ ti sno le
8,"Eju-ma mud edudu tʼeginibibi le,"
9,Abo ku ma nʼo̩kwo̩chageli kpa ma
10,Abobule̩ ku ma li ejumomi nʼo̩wo̩ e-ma
11,"Jihofa che teju e̩do̩fulu-wñ kpa,"
12,Amonu ane̩-ile̩-i du
13,Owñ chʼutod adure amakache̩-wñ
14,"Ma tale ej o̩na ej o̩na dab amafeju,"
15,"Ma kpogu rʼuma oji kakini,"
16,"Eju Jihofa fʼuma kpatuka,"
17,Eju-wa agbe̩ noj e̩neju ate̩ko-wa e-owai;
18,"Ma tejane̩ e̩re̩-wa,"
19,Abo ku ma rano wa hiane̩
20,"Ma mʼiñmi iñmo̩-wa ko jʼef ura-ma,"
21,"Gwoguyo̩, e̩do̩-we̩ ki bo̩, O o̩ma onobule̩ Ido̩m,"
22,"E̩ fʼudu-we̩ chi kpa me̩, O o̩ma onobule̩ Zayo̩n,"
