Verse,Text
1,"Aiyaa, abʼewo ki te̩tako̩ ñw amone̩ le̩"
2,"I araku anyanyi odu,"
3,Juda kwo bʼane̩-wñ te̩ noj o̩bata
4,"O̩na o̩na Zayo̩n du adeku,"
5,"Ame̩no̩la-wñ kwotʼo̩gba,"
6,Ojima-wñ du la kwo
7,O̩jo̩ o̩bata-wñ kpʼetale ofofo-wñ
8,"Je̩rusale̩m fʼadure ta bie̩ne̩ bie̩ne̩,"
9,Iwa-wñ dʼef obunuku-wñ;
0,"Jihofa, go o̩bata-mi!"
10,E̩no̩la le̩ fʼo̩wo̩-wñ nadala
11,"Abo-wñ chaka jʼafifi,"
12,"I wʼume̩ eju re n, ame̩ ku me̩ alale chaka-i?"
13,"I dʼuna kpuche̩ kwʼatate̩ wa tʼef achiku-mi,"
14,O̩wo̩-wñ fʼoli uno̩lo̩ ada-mi kʼu je̩ ji;
15,Ondu la fʼamagbiti-mi chaka chʼo̩wai
16,Todu e̩wñ kʼu naraku-i de̩;
17,"Zayo̩n anʼo̩wo̩dala jo̩,"
18,"Jihofa chʼe̩no̩kpakpa,"
19,Omi do̩ ame̩nufe̩do̩-mi
20,"Go, O Jihofa, todu u dʼef o̩pe̩cha,"
21,Ma gbo̩ ka kʼu nafifi;
22,Je̩ ñw e̩wñ bibi-ma du ki wʼo̩gba we̩;
